position_0based	focal_carrier_copies	pair_class	n_pairs	mean_tmrca_generations	standard_error_generations	ci95_lower_generations	ci95_upper_generations
800000.0	0	hom_ref	949	16333.653401584937	403.36885808921807	15560.93029420404	17144.748315110537
800000.0	2	hom_alt	194	16320.731126388755	913.0697491751274	14615.655859228098	18224.721973848013
850000.0	0	hom_ref	949	20739.77026421468	593.8666449905897	19606.46559175553	21938.582892435003
850000.0	2	hom_alt	194	18102.607461938533	1264.241951639906	15773.21349651349	20776.007184171343
900000.0	0	hom_ref	949	10548.343201463005	204.9868471011951	10153.637021568615	10958.39294427144
900000.0	2	hom_alt	194	10328.994123451777	389.61500429690307	9588.433539735088	11126.7517431475
950000.0	0	hom_ref	949	53586.692181875194	1677.8563630555739	50393.07413422748	56982.70304658135
950000.0	2	hom_alt	194	53513.24786186	3725.4550859168453	46647.55775687539	61389.44533066766
1000000.0	0	hom_ref	949	21021.732883520133	507.8589038121856	20048.33244557079	22042.394529610967
1000000.0	2	hom_alt	194	19840.036287601244	1015.6241323184827	17934.693338871384	21947.798741570503
1050000.0	0	hom_ref	949	12138.981989660047	183.42941628468162	11784.29240189418	12504.347203876709
1050000.0	2	hom_alt	194	12590.954638012541	404.36409414937197	11818.148559925796	13414.295639678852
1100000.0	0	hom_ref	949	19729.313643186437	370.8570141970277	19014.778344920895	20470.699672141865
1100000.0	2	hom_alt	194	20348.163073053536	760.891158902633	18901.438888442364	21905.62014306523
1150000.0	0	hom_ref	949	30530.45497000567	888.5896733361429	28835.491820706065	32325.04881384472
1150000.0	2	hom_alt	194	30903.513032124472	1988.470631252179	27220.25055083776	35085.16998927088
1200000.0	0	hom_ref	949	11422.222130074359	235.25084097062214	10969.755208222703	11893.351848997043
1200000.0	2	hom_alt	194	12295.479562060209	571.0834734336395	11219.165695574484	13475.049906845958
1250000.0	0	hom_ref	949	20348.888541112687	390.36377203784394	19597.052560460565	21129.56851960883
1250000.0	2	hom_alt	194	19133.55120782309	878.4886282795204	17477.01725135928	20947.097354035937
1300000.0	0	hom_ref	949	22366.806630370254	417.1848761222009	21562.89690289829	23200.687787601135
1300000.0	2	hom_alt	194	21376.954316890784	972.6166046864824	19542.186944494217	23383.983438720643
1350000.0	0	hom_ref	949	38019.75103510934	1048.6674614637304	36016.47991517762	40134.446014046815
1350000.0	2	hom_alt	194	42761.910220192534	2339.825544316765	38387.29964430575	47635.05072311209
1400000.0	0	hom_ref	949	20431.587801532678	409.30633387546914	19643.921277892612	21250.837558667037
1400000.0	2	hom_alt	194	20287.752017174687	941.2985879327503	18513.613532958523	22231.90417028231
1450000.0	0	hom_ref	949	45147.48675380486	1500.12261049119	42297.47247215634	48189.53571107016
1450000.0	2	hom_alt	194	42144.14648280745	3290.4275339573196	36129.32691413346	49160.31474888967
1500000.0	0	hom_ref	949	32991.721036542076	774.4269987030151	31506.40541577537	34547.05932299152
1500000.0	2	hom_alt	194	32107.673147390222	1686.8221346670236	28947.267110900957	35613.1261369204
1550000.0	0	hom_ref	949	26692.815530429965	901.122626783641	24981.697307251736	28521.13658164993
1550000.0	2	hom_alt	194	29466.32233189342	2088.170771868276	25622.632538522193	33886.60983455367
1600000.0	0	hom_ref	949	15557.263670618508	266.59285237034226	15042.782634701422	16089.340569132699
1600000.0	2	hom_alt	194	14988.582783499953	605.1666786127394	13841.281274777744	16230.983923953141
1650000.0	0	hom_ref	949	15099.32046538879	398.7216510034303	14336.770508642003	15902.429238096536
1650000.0	2	hom_alt	194	14752.255133855937	746.0077854011079	13351.87718295458	16299.508192916182
1700000.0	0	hom_ref	949	23270.23544275846	582.0189256218026	22155.619666942162	24440.925855455822
1700000.0	2	hom_alt	194	22088.164563209957	1240.9729022343138	19771.29206972979	24676.53666997354
1750000.0	0	hom_ref	949	25178.19117338842	548.2415440290021	24124.947568555763	26277.41714100004
1750000.0	2	hom_alt	194	24091.961092720878	1255.752197731431	21738.259324605457	26700.50902540289
1800000.0	0	hom_ref	949	24436.032674001322	638.6091968507225	23214.376895261004	25721.97804571513
1800000.0	2	hom_alt	194	24561.660444247962	1436.2916997522843	21886.077648523802	27564.33443519403
1850000.0	0	hom_ref	949	38532.319257863644	1020.8634995927717	36580.096540060855	40588.72905827108
1850000.0	2	hom_alt	194	37720.77753765596	2268.7819212796994	33501.216247746604	42471.803039122075
1900000.0	0	hom_ref	949	10598.84480318314	176.21503243203736	10258.60892397524	10950.364907606976
1900000.0	2	hom_alt	194	10750.144612887561	404.7255356247374	9980.80864200457	11578.782175187058
1950000.0	0	hom_ref	949	8752.916061617336	131.1668927772521	8499.253248180341	9014.149519326467
1950000.0	2	hom_alt	194	8979.729932024577	265.3964098085254	8471.244572807187	9518.737059125804
2000000.0	0	hom_ref	949	42228.20520682705	1809.4403172535094	38822.436014385676	45932.75172967305
2000000.0	2	hom_alt	194	48783.90971200921	4187.918473211976	41185.37219896074	57784.34720202724
2050000.0	0	hom_ref	949	12462.7183890517	233.59917066585044	12012.61621312958	12929.68549807211
2050000.0	2	hom_alt	194	13013.225960671407	513.9932628085068	12037.942549327578	14067.52434725248
2100000.0	0	hom_ref	949	25609.299534121616	603.7566644051722	24451.437166915668	26821.99079552466
2100000.0	2	hom_alt	194	24391.865029747052	1331.6648139546307	21901.846773573237	27164.973154103125
2150000.0	0	hom_ref	949	17758.374600230843	337.4258004204172	17108.38079694097	18433.063431608396
2150000.0	2	hom_alt	194	18209.14353432753	774.4073977248645	16744.060023461334	19802.41995006891
2200000.0	0	hom_ref	949	20389.79896947396	400.906894436326	19618.017276454393	21191.942904165877
2200000.0	2	hom_alt	194	19752.758762860285	816.2976252205775	18206.616547236637	21430.202461366895
2250000.0	0	hom_ref	949	22552.444104420105	583.6082487685575	21435.72663821659	23727.338180186303
2250000.0	2	hom_alt	194	27025.791371593954	1260.3568459181506	24650.847882636685	29629.544701194205
2300000.0	0	hom_ref	949	19725.26839324189	718.7011589241632	18364.08401568317	21187.3466083657
2300000.0	2	hom_alt	194	20480.279761215173	1605.7438337422207	17545.947281999892	23905.341350702598
2350000.0	0	hom_ref	949	36506.08963036623	773.5713471500025	35019.11179680786	38056.20735994262
2350000.0	2	hom_alt	194	32900.67313705818	1759.346649160506	29607.381085089008	36560.28507758464
2400000.0	0	hom_ref	949	11635.770600552843	407.54798511225073	10862.838661496759	12463.699562121154
2400000.0	2	hom_alt	194	11780.978477516937	892.050426748306	10146.635412686963	13678.569125897417
2450000.0	0	hom_ref	949	14824.446441212482	229.28968217000815	14381.232998578986	15281.31922416474
2450000.0	2	hom_alt	194	14359.532173730831	505.8700102220398	13395.662757053695	15392.755699215784
2500000.0	0	hom_ref	949	8437.437142296607	121.79415686920123	8201.773542362951	8679.872123084273
2500000.0	2	hom_alt	194	8480.60780255169	256.90675330635975	7988.742936779512	9002.756662701415
2550000.0	0	hom_ref	949	12585.585302719675	391.6367470781983	11840.007254312583	13378.113206336026
2550000.0	2	hom_alt	194	13278.62380302699	899.4815487527006	11617.953389078231	15176.670468317689
2600000.0	0	hom_ref	949	10726.209194584737	184.67339769380263	10369.847534832437	11094.817286323123
2600000.0	2	hom_alt	194	10949.517660399586	391.5862539118623	10203.789294666713	11749.746445476605
2650000.0	0	hom_ref	949	22744.635991640112	541.6622375150793	21706.09799699506	23832.863302461228
2650000.0	2	hom_alt	194	23793.824460068015	1220.6460468362015	21504.098853394993	26327.356765621906
2700000.0	0	hom_ref	949	19070.862051849734	365.8548565445695	18366.230244837217	19802.52749487981
2700000.0	2	hom_alt	194	19942.904686647482	835.2348503203568	18361.748284288795	21660.21672789264
2750000.0	0	hom_ref	949	39503.707952460405	1023.8672530471555	37544.64470551968	41564.99426837986
2750000.0	2	hom_alt	194	38629.04473819242	2285.444931222133	34374.45200854628	43410.236678515634
2800000.0	0	hom_ref	949	35435.96885001035	857.8589721106424	33791.81200030797	37160.122941245645
2800000.0	2	hom_alt	194	32032.676540081015	1855.318798373221	28574.64894901837	35909.18538149551
2850000.0	0	hom_ref	949	26070.274295534015	553.4881521428208	25006.38768800502	27179.423526669478
2850000.0	2	hom_alt	194	24543.890428529514	1244.6273240980438	22207.842405033003	27125.66787807982
2900000.0	0	hom_ref	949	31523.704105559227	767.9852298823912	30052.01747043533	33067.46116171669
2900000.0	2	hom_alt	194	30919.974333007605	1674.3597359566643	27787.822424478316	34405.17209839618
2950000.0	0	hom_ref	949	15604.514762238006	341.2342668299625	14949.018693233114	16288.753527021005
2950000.0	2	hom_alt	194	14392.671089621192	761.66512933834	12966.156942429892	15976.127854518889
3000000.0	0	hom_ref	949	9890.097905680379	198.80430976419566	9507.545630410163	10288.042822648398
3000000.0	2	hom_alt	194	9638.649502363542	452.6193164159217	8786.027688785192	10574.012229439984
3050000.0	0	hom_ref	949	15047.557583779286	244.74843103717413	14574.830994027805	15535.616799257241
3050000.0	2	hom_alt	194	14329.117657168206	561.8772389502016	13262.679834217271	15481.306598628853
3100000.0	0	hom_ref	949	17509.561812555065	637.0934882702003	16302.879710650426	18805.55830068472
3100000.0	2	hom_alt	194	15643.668300637562	1363.2605640506965	13173.250299406805	18577.37098576139
3150000.0	0	hom_ref	949	14173.442518152033	308.1056514400757	13581.510434237742	14791.173175329857
3150000.0	2	hom_alt	194	13219.923389260523	702.9897096241367	11903.628579958691	14681.773145388572
3200000.0	0	hom_ref	949	30780.950690743233	841.7890762554489	29172.513026652363	32478.070180664552
3200000.0	2	hom_alt	194	22610.420553867985	1636.140429691055	19603.116723419527	26079.073283893485
3250000.0	0	hom_ref	949	36988.46954710736	1445.6215305430867	34257.549763051684	39937.090915734334
3250000.0	2	hom_alt	194	37290.820721993034	3269.9968439893446	31368.220723430957	44331.66045280636
3300000.0	0	hom_ref	949	10415.860866535855	239.95727410661092	9955.438472005148	10897.577027481924
3300000.0	2	hom_alt	194	10027.715240783762	564.127126601501	8974.576292829019	11204.436807851727
3350000.0	0	hom_ref	949	22621.808556343996	746.8437658403427	21202.621133834837	24135.988618088413
3350000.0	2	hom_alt	194	19577.88510771145	1576.115240750999	16703.5003388938	22946.901997436882
3400000.0	0	hom_ref	949	17014.416393115338	407.7957622687567	16232.65905271238	17833.822804892818
3400000.0	2	hom_alt	194	17543.993890567843	930.0334181505283	15802.298495018575	19477.655211316778
3450000.0	0	hom_ref	949	10576.976200181934	225.8301011895117	10142.948090039963	11029.576859322593
3450000.0	2	hom_alt	194	9977.04550988182	515.3159625106108	9010.727081853727	11046.992790039634
3500000.0	0	hom_ref	949	36636.79170366406	851.3878866366764	35003.49527754775	38346.2992965342
3500000.0	2	hom_alt	194	36160.52981610116	1970.6087178586217	32475.42845267572	40263.79262360144
3550000.0	0	hom_ref	949	12565.676712084167	294.1126043478601	12001.545176132031	13156.325199410916
3550000.0	2	hom_alt	194	11110.733574208038	684.0459583377998	9840.264667236526	12545.23173223776
3600000.0	0	hom_ref	949	22402.656708704497	503.49184044834533	21436.042658570612	23412.85822210286
3600000.0	2	hom_alt	194	20403.361041449625	1149.9792166765606	18256.74507214132	22802.374691805737
3650000.0	0	hom_ref	949	19009.64776815717	334.1426733537538	18365.084100033204	19676.833838661787
3650000.0	2	hom_alt	194	19482.286978966058	759.4952216614505	18040.45151447094	21039.35733683445
3700000.0	0	hom_ref	949	16241.569962347023	269.5004394679148	15721.202109391203	16779.161860926433
3700000.0	2	hom_alt	194	15479.851036207563	606.3806117978507	14328.901384405635	16723.249164375215
3750000.0	0	hom_ref	949	25899.235745367307	726.9704690004033	24511.160342333365	27365.918333764897
3750000.0	2	hom_alt	194	29833.919509211883	1786.4401684248328	26510.576091666077	33573.87444937251
3800000.0	0	hom_ref	949	27758.424009779897	491.91533457466824	26809.648801411804	28740.77572646713
3800000.0	2	hom_alt	194	25278.56022688873	1183.5455507717463	23048.7556532639	27724.082668816536
3850000.0	0	hom_ref	949	23555.51201955757	558.0827712614441	22485.362820834638	24676.5929873897
3850000.0	2	hom_alt	194	19368.293476415725	1155.1409230665324	17218.870282156695	21786.02812156049
3900000.0	0	hom_ref	949	25792.78396764457	964.2788686400315	23968.168763008107	27756.300924764048
3900000.0	2	hom_alt	194	20973.76583108021	2044.4684361317902	17305.331290286922	25419.845812711643
3950000.0	0	hom_ref	949	11054.929329727682	202.2609805676773	10665.039764446203	11459.072369583362
3950000.0	2	hom_alt	194	9524.057698119448	504.215578124199	8579.737085706874	10572.314061723377
4000000.0	0	hom_ref	949	25987.205998815964	561.0407364700369	24909.178821290316	27111.88837135312
4000000.0	2	hom_alt	194	20951.139944124927	1268.2499627524849	18593.285648810866	23607.998782419614
4050000.0	0	hom_ref	949	9692.697311897542	210.65222691103642	9287.99056021385	10115.038400502288
4050000.0	2	hom_alt	194	7487.981109083566	446.3025440836923	6657.494936416836	8422.065900987376
4100000.0	0	hom_ref	949	21122.500615976434	499.41622937263566	20164.802028446404	22125.68373557691
4100000.0	2	hom_alt	194	18142.516010549	1166.2991535933404	15982.046144726339	20595.040473064713
4150000.0	0	hom_ref	949	14461.840208501242	269.5059679587075	13942.497523167032	15000.527837190253
4150000.0	2	hom_alt	194	12773.607617130963	678.8474935256678	11502.47786717739	14185.208912422406
4200000.0	0	hom_ref	949	37947.04248109248	1139.1317184837171	35776.105434738085	40249.71459480437
4200000.0	2	hom_alt	194	45076.762023406496	2575.453749416916	40272.86823258007	50453.6816891288
4250000.0	0	hom_ref	949	44122.87943492247	1286.198214277375	41669.5957976297	46720.599332990074
4250000.0	2	hom_alt	194	40539.44634661641	3029.0552900814596	34984.510203668775	46976.410432004406
4300000.0	0	hom_ref	949	21146.383591325535	392.07461818534586	20390.779214576483	21929.987779565567
4300000.0	2	hom_alt	194	17021.140438922543	1004.2555965272093	15151.319060164993	19121.71611534721
4350000.0	0	hom_ref	949	52171.5535448448	1400.4898112524977	49494.27419435527	54993.65418703387
4350000.0	2	hom_alt	194	48304.68410859647	3354.345715727396	42121.86771216511	55395.039051352556
4400000.0	0	hom_ref	949	26301.687749485565	599.0974769030566	25151.867691520798	27504.071942325445
4400000.0	2	hom_alt	194	23109.029912470567	1358.4809211384766	20579.15174855252	25949.916207455997
4450000.0	0	hom_ref	949	13148.350371625369	226.20869536454742	12711.833229814069	13599.857264454502
4450000.0	2	hom_alt	194	10887.42954129496	610.1870571868717	9748.070307973829	12159.95763999576
4500000.0	0	hom_ref	949	10726.430931801382	280.8696927995577	10189.155408691644	11292.037064873808
4500000.0	2	hom_alt	194	6222.856389248196	536.3996786913405	5249.943836592906	7376.067791677187
4505000.0	0	hom_ref	949	17046.575075146226	372.78448384587466	16330.473065908533	17794.078629554384
4505000.0	2	hom_alt	194	14673.977288359492	970.8482026605461	12878.81621398228	16719.36347888212
4510000.0	0	hom_ref	949	37456.14001278943	1182.6804255260877	35205.61287742656	39850.532627916524
4510000.0	2	hom_alt	194	38506.136523167144	2762.165758501275	33426.06855296719	44358.26928288781
4515000.0	0	hom_ref	949	30387.176539956417	944.7062759510596	28588.642465924924	32298.857812890685
4515000.0	2	hom_alt	194	19866.780866802725	1608.2683375746046	16935.018518573008	23306.085055454452
4520000.0	0	hom_ref	949	16813.006778961357	360.6054871564223	16120.016163852697	17535.788678876885
4520000.0	2	hom_alt	194	14413.37545756314	975.6226640543331	12612.041816568444	16471.98725647803
4525000.0	0	hom_ref	949	15833.677641163365	373.25874392738666	15117.854360546458	16583.394816829983
4525000.0	2	hom_alt	194	14075.298439468992	987.8478882949074	12255.77252648194	16164.956205905326
4530000.0	0	hom_ref	949	21309.260236014456	689.2882802575915	19998.593514543045	22705.82536096726
4530000.0	2	hom_alt	194	23778.527753719012	1717.158591361648	20621.860293615126	27418.39844145624
4535000.0	0	hom_ref	949	13077.422732732228	277.1682933881863	12544.64522201463	13632.827577336348
4535000.0	2	hom_alt	194	11538.881283438606	774.3654551983375	10108.338232852853	13171.8763466537
4540000.0	0	hom_ref	949	9120.140828092197	191.45808727212287	8752.044623896583	9503.71853648093
4540000.0	2	hom_alt	194	5361.883835041836	337.29555848897155	4736.2398952692765	6070.173575709133
4545000.0	0	hom_ref	949	10712.816933255175	284.5560304189471	10168.689605246169	11286.060554570397
4545000.0	2	hom_alt	194	5510.519743084469	398.30966263401444	4778.350892152722	6354.876090994531
4550000.0	0	hom_ref	949	9976.647858758712	357.0075515040946	9300.066141679064	10702.451034364867
4550000.0	2	hom_alt	194	5305.993409169623	443.5861251769698	4499.418645623781	6257.156374087163
4555000.0	0	hom_ref	949	18551.897070806284	412.8035846089958	17759.21576734479	19379.959646565443
4555000.0	2	hom_alt	194	12699.843550540605	1007.0643894467845	10861.114454513377	14849.859734346575
4560000.0	0	hom_ref	949	16836.786497273923	393.2483158946197	16082.46834220818	17626.48453725251
4560000.0	2	hom_alt	194	13480.038938311509	1008.9944064691508	11629.895650786344	15624.512483575743
4565000.0	0	hom_ref	949	10869.99525892049	254.89104075329095	10381.114302325828	11381.8992343126
4565000.0	2	hom_alt	194	6282.63851244901	457.24183450339035	5442.543119774495	7252.408627631225
4570000.0	0	hom_ref	949	24662.534149721916	792.9910042184235	23154.396057445058	26268.90328632114
4570000.0	2	hom_alt	194	14478.533795926509	1548.3214235559253	11725.286435576054	17878.27888312796
4575000.0	0	hom_ref	949	13643.274961235229	389.3706557338987	12900.151469555454	14429.206673050216
4575000.0	2	hom_alt	194	7595.964879969773	725.8747216759621	6291.125775944721	9171.439979527315
4580000.0	0	hom_ref	949	10321.108390748263	287.48166728101967	9772.076706923492	10900.98672046867
4580000.0	2	hom_alt	194	5567.647420314171	441.0907175045514	4762.233590651038	6509.277045499411
4585000.0	0	hom_ref	949	14547.017484618676	398.4655413078268	13785.687023903678	15350.393297836417
4585000.0	2	hom_alt	194	16625.583241230706	1164.6000013899734	14480.218209247829	19088.801986047514
4590000.0	0	hom_ref	949	38232.93420463072	1021.0546382241558	36280.74944606206	40290.16159296241
4590000.0	2	hom_alt	194	41128.49080946441	2936.088218881457	35726.757371019165	47346.94332031242
4595000.0	0	hom_ref	949	19907.80424920399	538.0873623265555	18879.341960462596	20992.292573258386
4595000.0	2	hom_alt	194	10146.066549519977	1042.9279468150348	8284.178155644135	12426.418709640115
4600000.0	0	hom_ref	949	40213.55505162468	1123.4443365122913	38068.17775039405	42479.837634815856
4600000.0	2	hom_alt	194	27439.08936582701	2491.5828016076866	22939.785066205168	32820.86658845887
4605000.0	0	hom_ref	949	23199.03888039719	489.16872592092705	22258.651021632737	24179.15643006035
4605000.0	2	hom_alt	194	14833.419343560454	1208.639256126842	12631.269998490212	17419.493799769396
4610000.0	0	hom_ref	949	24296.59889390888	581.4932796224161	23181.820440952284	25464.985345527257
4610000.0	2	hom_alt	194	11300.88856412467	1033.141431597081	9436.341165938882	13533.855982204417
4615000.0	0	hom_ref	949	26207.426677380066	627.8083634922061	25003.88382813849	27468.901142362487
4615000.0	2	hom_alt	194	18149.752586652136	1574.001630129507	15296.290376281795	21535.516837956322
4620000.0	0	hom_ref	949	27537.886201988887	674.0724705913892	26246.30982446528	28893.020830182166
4620000.0	2	hom_alt	194	19173.762278245504	1663.6701005415755	16157.872770586324	22752.571772436964
4625000.0	0	hom_ref	949	24647.63254129951	566.1737183270401	23561.2055474862	25784.155597069726
4625000.0	2	hom_alt	194	15790.262444246953	1398.9857319193243	13258.631837415369	18805.287839322078
4630000.0	0	hom_ref	949	27808.20165064873	678.8390224728699	26507.407938187345	29172.8290011001
4630000.0	2	hom_alt	194	13439.57939205475	1468.9144158430706	10833.387778879449	16672.743367266907
4635000.0	0	hom_ref	949	21669.708978443497	476.29088942274086	20754.874798181514	22624.86725535814
4635000.0	2	hom_alt	194	8948.572322304475	910.2336696489706	7321.913889620777	10936.614089524772
4640000.0	0	hom_ref	949	21696.499936705488	488.10049508848647	20759.45467169612	22675.841776579786
4640000.0	2	hom_alt	194	9922.044839255526	1052.9517428799898	8048.215230348049	12232.149734387736
4645000.0	0	hom_ref	949	16705.859551876933	313.4964300269027	16101.823063160693	17332.555591519143
4645000.0	2	hom_alt	194	8839.654936839073	790.0707001108243	7410.995504357944	10543.725111752456
4650000.0	0	hom_ref	949	28595.301881118437	674.0754601142535	27302.581264923996	29949.23013827982
4650000.0	2	hom_alt	194	18681.098094694527	1625.26429432435	15735.486288150436	22178.115098126997
4655000.0	0	hom_ref	949	17313.53916812215	345.70570026244224	16648.222722406077	18005.443795671268
4655000.0	2	hom_alt	194	9874.019000590719	838.04068685915	8352.063584058305	11673.312857689318
4660000.0	0	hom_ref	949	17781.816179209174	332.0090012537318	17142.05127620518	18445.45798728834
4660000.0	2	hom_alt	194	10386.85216223227	812.7672572244419	8901.382330928873	12120.21839183387
4665000.0	0	hom_ref	949	17915.352766744807	339.0163197308664	17262.245606458186	18593.16986179554
4665000.0	2	hom_alt	194	10463.46852070354	817.0452776224369	8969.944395154771	12205.669139141284
4670000.0	0	hom_ref	949	39742.61067446571	917.9588870811218	37981.363096843015	41585.529702946355
4670000.0	2	hom_alt	194	15333.658395825352	1713.0906489005165	12301.233832036107	19113.617626513154
4675000.0	0	hom_ref	949	28664.572377716817	725.9359476883503	27274.76786187504	30125.19533652522
4675000.0	2	hom_alt	194	10703.004012964566	1250.2824792817928	8500.495765082163	13476.189867901001
4680000.0	0	hom_ref	949	31897.47195435714	709.5657493049255	30534.928465971858	33320.815478996316
4680000.0	2	hom_alt	194	16406.228927260647	1618.0247989586603	13506.142958987926	19929.031436363068
4685000.0	0	hom_ref	949	48048.115489712	1203.981050378217	45742.49369047575	50469.95071441396
4685000.0	2	hom_alt	194	23490.2440688884	2594.716491031728	18891.701743268284	29208.145137722582
4690000.0	0	hom_ref	949	23000.286343629432	458.01681760166406	22118.77899948256	23916.924704628684
4690000.0	2	hom_alt	194	10269.666891144132	1025.1873071189323	8434.269917527237	12504.467972490804
4695000.0	0	hom_ref	949	21458.174306278343	425.9628689529044	20638.308466266906	22310.6096757508
4695000.0	2	hom_alt	194	10026.751981304718	958.9668578253824	8303.036450734267	12108.311927946235
4700000.0	0	hom_ref	949	29458.339369303525	658.6260244215381	28193.751681244197	30779.648207455666
4700000.0	2	hom_alt	194	16163.004128065086	1499.8170002195384	13459.779629738798	19409.1366746187
4705000.0	0	hom_ref	949	47380.075405435535	1740.3109282233984	44084.956261915446	50921.48741370261
4705000.0	2	hom_alt	194	21117.13108182096	2973.766210865682	15995.957353103922	27877.87034455166
4710000.0	0	hom_ref	949	54992.91324020576	1558.898083679006	52017.16210189265	58138.89847971467
4710000.0	2	hom_alt	194	20803.988945396028	2574.0202855722273	16299.160044707975	26553.88098852885
4715000.0	0	hom_ref	949	16673.461224052047	340.44671827239154	16018.553822526277	17355.144057949878
4715000.0	2	hom_alt	194	8201.954215362884	773.0300580469919	6810.606502329407	9877.542173064936
4720000.0	0	hom_ref	949	19319.04597823885	445.8048406968659	18463.68166938799	20214.036625647583
4720000.0	2	hom_alt	194	8881.091546918888	859.6006206392888	7337.678703070744	10749.147006361321
4725000.0	0	hom_ref	949	16881.535535374926	361.88848394316335	16186.071833314969	17606.881086833782
4725000.0	2	hom_alt	194	8675.90059716406	818.7712488017539	7202.399028469344	10450.858231311902
4730000.0	0	hom_ref	949	13292.178450620338	327.59096400013124	12664.590412433916	13950.866329610772
4730000.0	2	hom_alt	194	8511.827588643955	792.5795583256977	7083.745856686609	10227.810308921655
4735000.0	0	hom_ref	949	16330.4261318544	337.75997658754113	15680.854539725648	17006.905903778566
4735000.0	2	hom_alt	194	10319.848974009143	865.6549531913877	8746.249426370172	12176.565937538828
4740000.0	0	hom_ref	949	15067.098495596787	237.56514242069161	14608.023249085185	15540.600751044925
4740000.0	2	hom_alt	194	8467.211211740394	658.5110070770714	7263.118196462551	9870.92096878447
4745000.0	0	hom_ref	949	16414.829219706848	296.61113565595286	15842.938807203389	17007.363443809492
4745000.0	2	hom_alt	194	10080.649004931412	787.6402520174871	8640.942937755515	11760.230925332364
4750000.0	0	hom_ref	949	21470.03385603571	438.51210371554185	20626.485789469272	22348.079963027976
4750000.0	2	hom_alt	194	12876.936881529715	1047.662595150557	10967.866075703967	15118.301254445014
4755000.0	0	hom_ref	949	27767.576836540266	556.3453296155459	26696.95229255574	28881.136502917085
4755000.0	2	hom_alt	194	15969.840629118884	1351.2318803951832	13515.268914497829	18870.19868660396
4760000.0	0	hom_ref	949	38331.41653768438	854.5570466216592	36690.53138819732	40045.685853928786
4760000.0	2	hom_alt	194	20418.708283680622	1936.5146201176858	16935.215296164908	24618.739158778975
4765000.0	0	hom_ref	949	33872.120442183616	797.0834044977031	32343.438340368542	35473.054261451165
4765000.0	2	hom_alt	194	15453.607818815526	1638.3063833594788	12537.783323102416	19047.545205037324
