seed	position	introgression_frequency	n_hom_introgressed	threshold_years	p_hom_introgressed	p_unconditional
20261244	4425000.0	0.685	47	100000.0	1.0	0.52
20261244	4475000.0	0.73	51	10000.0	0.0	0.01
20261244	4475000.0	0.73	51	20000.0	0.0	0.01
20261244	4475000.0	0.73	51	30000.0	0.09803921568627451	0.06
20261244	4475000.0	0.73	51	50000.0	0.803921568627451	0.42
20261244	4475000.0	0.73	51	100000.0	0.803921568627451	0.42
20261244	4525000.0	0.755	57	10000.0	0.017543859649122806	0.01
20261244	4525000.0	0.755	57	20000.0	0.05263157894736842	0.03
20261244	4525000.0	0.755	57	30000.0	0.10526315789473684	0.07
20261244	4525000.0	0.755	57	50000.0	0.8947368421052632	0.53
20261244	4525000.0	0.755	57	100000.0	0.8947368421052632	0.53
20261244	4575000.0	0.855	73	10000.0	0.0136986301369863	0.01
20261244	4575000.0	0.855	73	20000.0	0.0273972602739726	0.02
20261244	4575000.0	0.855	73	30000.0	0.136986301369863	0.1
20261244	4575000.0	0.855	73	50000.0	0.8493150684931506	0.63
20261244	4575000.0	0.855	73	100000.0	0.8493150684931506	0.64
20261244	4625000.0	0.83	68	10000.0	0.014705882352941176	0.01
20261244	4625000.0	0.83	68	20000.0	0.029411764705882353	0.02
20261244	4625000.0	0.83	68	30000.0	0.11764705882352941	0.08
20261244	4625000.0	0.83	68	50000.0	0.8382352941176471	0.58
20261244	4625000.0	0.83	68	100000.0	0.8382352941176471	0.58
20261244	4675000.0	0.335	13	10000.0	0.0	0.0
20261244	4675000.0	0.335	13	20000.0	0.0	0.03
20261244	4675000.0	0.335	13	30000.0	0.07692307692307693	0.08
20261244	4675000.0	0.335	13	50000.0	0.6923076923076923	0.29
20261244	4675000.0	0.335	13	100000.0	0.6923076923076923	0.29
20261244	6525000.0	0.605	36	10000.0	0.0	0.0
20261244	6525000.0	0.605	36	20000.0	0.0	0.0
20261244	6525000.0	0.605	36	30000.0	0.1111111111111111	0.05
20261244	6525000.0	0.605	36	50000.0	0.8888888888888888	0.37
20261244	6525000.0	0.605	36	100000.0	0.8888888888888888	0.37
20261244	6575000.0	0.455	20	10000.0	0.0	0.0
20261244	6575000.0	0.455	20	20000.0	0.0	0.01
20261244	6575000.0	0.455	20	30000.0	0.25	0.07
20261244	6575000.0	0.455	20	50000.0	0.9	0.23
20261244	6575000.0	0.455	20	100000.0	0.9	0.23
20261244	6625000.0	0.46	22	10000.0	0.0	0.0
20261244	6625000.0	0.46	22	20000.0	0.045454545454545456	0.04
20261244	6625000.0	0.46	22	30000.0	0.22727272727272727	0.09
20261244	6625000.0	0.46	22	50000.0	0.8636363636363636	0.27
20261244	6625000.0	0.46	22	100000.0	0.8636363636363636	0.27
20261244	6675000.0	0.465	26	10000.0	0.0	0.0
20261244	6675000.0	0.465	26	20000.0	0.038461538461538464	0.02
20261244	6675000.0	0.465	26	30000.0	0.07692307692307693	0.04
20261244	6675000.0	0.465	26	50000.0	1.0	0.32
20261244	6675000.0	0.465	26	100000.0	1.0	0.32
20261244	6725000.0	0.49	24	10000.0	0.0	0.0
20261244	6725000.0	0.49	24	20000.0	0.0	0.02
20261244	6725000.0	0.49	24	30000.0	0.041666666666666664	0.04
20261244	6725000.0	0.49	24	50000.0	1.0	0.29
20261244	6725000.0	0.49	24	100000.0	1.0	0.33
20261244	6775000.0	0.53	28	10000.0	0.0	0.0
20261244	6775000.0	0.53	28	20000.0	0.0	0.0
20261244	6775000.0	0.53	28	30000.0	0.32142857142857145	0.11
20261244	6775000.0	0.53	28	50000.0	1.0	0.33
20261244	6775000.0	0.53	28	100000.0	1.0	0.35
20261244	6825000.0	0.49	19	10000.0	0.0	0.0
20261244	6825000.0	0.49	19	20000.0	0.05263157894736842	0.01
20261244	6825000.0	0.49	19	30000.0	0.42105263157894735	0.09
20261244	6825000.0	0.49	19	50000.0	1.0	0.21
20261244	6825000.0	0.49	19	100000.0	1.0	0.26
20261244	6875000.0	0.425	19	10000.0	0.0	0.0
20261244	6875000.0	0.425	19	20000.0	0.10526315789473684	0.03
20261244	6875000.0	0.425	19	30000.0	0.3684210526315789	0.17
20261244	6875000.0	0.425	19	50000.0	1.0	0.37
20261244	6875000.0	0.425	19	100000.0	1.0	0.38
20261244	6925000.0	0.35	13	10000.0	0.0	0.0
20261244	6925000.0	0.35	13	20000.0	0.07692307692307693	0.02
20261244	6925000.0	0.35	13	30000.0	0.38461538461538464	0.13
20261244	6925000.0	0.35	13	50000.0	1.0	0.35
20261244	6925000.0	0.35	13	100000.0	1.0	0.36
20261244	6975000.0	0.375	13	10000.0	0.0	0.01
20261244	6975000.0	0.375	13	20000.0	0.0	0.02
20261244	6975000.0	0.375	13	30000.0	0.23076923076923078	0.13
20261244	6975000.0	0.375	13	50000.0	1.0	0.23
20261244	6975000.0	0.375	13	100000.0	1.0	0.23
20261244	7025000.0	0.5	25	10000.0	0.04	0.01
20261244	7025000.0	0.5	25	20000.0	0.08	0.03
20261244	7025000.0	0.5	25	30000.0	0.2	0.11
20261244	7025000.0	0.5	25	50000.0	1.0	0.36
20261244	7025000.0	0.5	25	100000.0	1.0	0.36
20261244	7075000.0	0.48	27	10000.0	0.037037037037037035	0.01
20261244	7075000.0	0.48	27	20000.0	0.1111111111111111	0.05
20261244	7075000.0	0.48	27	30000.0	0.4074074074074074	0.17
20261244	7075000.0	0.48	27	50000.0	1.0	0.4
20261244	7075000.0	0.48	27	100000.0	1.0	0.4
20261244	8175000.0	0.24	6	10000.0	0.0	0.0
20261244	8175000.0	0.24	6	20000.0	0.3333333333333333	0.02
20261244	8175000.0	0.24	6	30000.0	0.3333333333333333	0.11
20261244	8175000.0	0.24	6	50000.0	1.0	0.32
20261244	8175000.0	0.24	6	100000.0	1.0	0.35
20261244	8225000.0	0.355	16	10000.0	0.0	0.0
20261244	8225000.0	0.355	16	20000.0	0.1875	0.03
20261244	8225000.0	0.355	16	30000.0	0.3125	0.14
20261244	8225000.0	0.355	16	50000.0	1.0	0.44
20261244	8225000.0	0.355	16	100000.0	1.0	0.46
20261244	8275000.0	0.33	12	10000.0	0.0	0.0
20261244	8275000.0	0.33	12	20000.0	0.16666666666666666	0.02
20261244	8275000.0	0.33	12	30000.0	0.3333333333333333	0.1
20261244	8275000.0	0.33	12	50000.0	1.0	0.36
20261244	8275000.0	0.33	12	100000.0	1.0	0.36
20261244	8325000.0	0.305	12	10000.0	0.0	0.0
20261244	8325000.0	0.305	12	20000.0	0.16666666666666666	0.02
20261244	8325000.0	0.305	12	30000.0	0.3333333333333333	0.09
20261244	8325000.0	0.305	12	50000.0	1.0	0.34
20261244	8325000.0	0.305	12	100000.0	1.0	0.34
20261244	8375000.0	0.32	10	10000.0	0.0	0.0
20261244	8375000.0	0.32	10	20000.0	0.1	0.02
20261244	8375000.0	0.32	10	30000.0	0.3	0.1
20261244	8375000.0	0.32	10	50000.0	1.0	0.32
20261244	8375000.0	0.32	10	100000.0	1.0	0.32
20261244	8425000.0	0.44	20	10000.0	0.0	0.0
20261244	8425000.0	0.44	20	20000.0	0.1	0.03
20261244	8425000.0	0.44	20	30000.0	0.25	0.09
20261244	8425000.0	0.44	20	50000.0	1.0	0.32
20261244	8425000.0	0.44	20	100000.0	1.0	0.32
20261244	8475000.0	0.28	8	10000.0	0.0	0.0
20261244	8475000.0	0.28	8	20000.0	0.125	0.03
20261244	8475000.0	0.28	8	30000.0	0.25	0.1
20261244	8475000.0	0.28	8	50000.0	1.0	0.33
20261244	8475000.0	0.28	8	100000.0	1.0	0.33
20261244	8525000.0	0.33	10	10000.0	0.0	0.0
20261244	8525000.0	0.33	10	20000.0	0.1	0.02
20261244	8525000.0	0.33	10	30000.0	0.2	0.06
20261244	8525000.0	0.33	10	50000.0	1.0	0.22
20261244	8525000.0	0.33	10	100000.0	1.0	0.23
20261244	8575000.0	0.435	16	10000.0	0.0	0.0
20261244	8575000.0	0.435	16	20000.0	0.0	0.01
20261244	8575000.0	0.435	16	30000.0	0.0	0.04
20261244	8575000.0	0.435	16	50000.0	1.0	0.26
20261244	8575000.0	0.435	16	100000.0	1.0	0.26
20261244	8675000.0	0.155	5	10000.0	0.0	0.0
20261244	8675000.0	0.155	5	20000.0	0.0	0.01
20261244	8675000.0	0.155	5	30000.0	0.0	0.05
20261244	8675000.0	0.155	5	50000.0	1.0	0.28
20261244	8675000.0	0.155	5	100000.0	1.0	0.4
20261244	8875000.0	0.5	26	10000.0	0.0	0.01
20261244	8875000.0	0.5	26	20000.0	0.038461538461538464	0.03
20261244	8875000.0	0.5	26	30000.0	0.15384615384615385	0.1
20261244	8875000.0	0.5	26	50000.0	1.0	0.36
20261244	8875000.0	0.5	26	100000.0	1.0	0.36
20261244	8925000.0	0.32	9	10000.0	0.0	0.01
20261244	8925000.0	0.32	9	20000.0	0.1111111111111111	0.04
20261244	8925000.0	0.32	9	30000.0	0.2222222222222222	0.16
20261244	8925000.0	0.32	9	50000.0	1.0	0.31
20261244	8925000.0	0.32	9	100000.0	1.0	0.31
20261244	8975000.0	0.435	15	10000.0	0.0	0.02
20261244	8975000.0	0.435	15	20000.0	0.06666666666666667	0.03
20261244	8975000.0	0.435	15	30000.0	0.06666666666666667	0.11
20261244	8975000.0	0.435	15	50000.0	1.0	0.32
20261244	8975000.0	0.435	15	100000.0	1.0	0.32
20261244	9025000.0	0.4	12	10000.0	0.0	0.02
20261244	9025000.0	0.4	12	20000.0	0.0	0.02
20261244	9025000.0	0.4	12	30000.0	0.0	0.13
20261244	9025000.0	0.4	12	50000.0	1.0	0.32
20261244	9025000.0	0.4	12	100000.0	1.0	0.32
20261244	9075000.0	0.425	15	10000.0	0.0	0.01
20261244	9075000.0	0.425	15	20000.0	0.0	0.02
20261244	9075000.0	0.425	15	30000.0	0.0	0.12
20261244	9075000.0	0.425	15	50000.0	1.0	0.41
20261244	9075000.0	0.425	15	100000.0	1.0	0.41
20261244	9125000.0	0.355	12	10000.0	0.0	0.01
20261244	9125000.0	0.355	12	20000.0	0.25	0.04
20261244	9125000.0	0.355	12	30000.0	0.25	0.16
20261244	9125000.0	0.355	12	50000.0	1.0	0.4
20261244	9125000.0	0.355	12	100000.0	1.0	0.45
20261244	9175000.0	0.325	11	10000.0	0.0	0.0
20261244	9175000.0	0.325	11	20000.0	0.36363636363636365	0.05
20261244	9175000.0	0.325	11	30000.0	0.45454545454545453	0.16
20261244	9175000.0	0.325	11	50000.0	1.0	0.32
20261244	9175000.0	0.325	11	100000.0	1.0	0.32
20261250	3775000.0	0.23	6	10000.0	0.0	0.0
20261250	3775000.0	0.23	6	20000.0	0.0	0.02
20261250	3775000.0	0.23	6	30000.0	0.0	0.06
20261250	3775000.0	0.23	6	50000.0	1.0	0.31
20261250	3775000.0	0.23	6	100000.0	1.0	0.31
20261250	3925000.0	0.355	16	10000.0	0.0	0.0
20261250	3925000.0	0.355	16	20000.0	0.0	0.03
20261250	3925000.0	0.355	16	30000.0	0.125	0.11
20261250	3925000.0	0.355	16	50000.0	1.0	0.35
20261250	3925000.0	0.355	16	100000.0	1.0	0.35
20261250	3975000.0	0.285	6	10000.0	0.16666666666666666	0.01
20261250	3975000.0	0.285	6	20000.0	0.16666666666666666	0.04
20261250	3975000.0	0.285	6	30000.0	0.5	0.09
20261250	3975000.0	0.285	6	50000.0	1.0	0.26
20261250	3975000.0	0.285	6	100000.0	1.0	0.26
20261250	4025000.0	0.27	5	10000.0	0.2	0.01
20261250	4025000.0	0.27	5	20000.0	0.6	0.04
20261250	4025000.0	0.27	5	30000.0	0.8	0.11
20261250	4025000.0	0.27	5	50000.0	1.0	0.27
20261250	4025000.0	0.27	5	100000.0	1.0	0.29
20261250	4075000.0	0.32	8	10000.0	0.125	0.01
20261250	4075000.0	0.32	8	20000.0	0.5	0.06
20261250	4075000.0	0.32	8	30000.0	0.625	0.12
20261250	4075000.0	0.32	8	50000.0	1.0	0.28
20261250	4075000.0	0.32	8	100000.0	1.0	0.37
20261250	4125000.0	0.38	14	10000.0	0.07142857142857142	0.01
20261250	4125000.0	0.38	14	20000.0	0.2857142857142857	0.05
20261250	4125000.0	0.38	14	30000.0	0.42857142857142855	0.12
20261250	4125000.0	0.38	14	50000.0	1.0	0.3
20261250	4125000.0	0.38	14	100000.0	1.0	0.35
20261250	4625000.0	0.755	58	10000.0	0.0	0.0
20261250	4625000.0	0.755	58	20000.0	0.017241379310344827	0.01
20261250	4625000.0	0.755	58	30000.0	0.05172413793103448	0.05
20261250	4625000.0	0.755	58	50000.0	1.0	0.64
20261250	4625000.0	0.755	58	100000.0	1.0	0.64
20261250	4675000.0	0.82	66	10000.0	0.0	0.0
20261250	4675000.0	0.82	66	20000.0	0.015151515151515152	0.01
20261250	4675000.0	0.82	66	30000.0	0.07575757575757576	0.05
20261250	4675000.0	0.82	66	50000.0	0.9696969696969697	0.65
20261250	4675000.0	0.82	66	100000.0	1.0	0.67
20261250	4725000.0	0.525	23	10000.0	0.0	0.0
20261250	4725000.0	0.525	23	20000.0	0.0	0.0
20261250	4725000.0	0.525	23	30000.0	0.08695652173913043	0.03
20261250	4725000.0	0.525	23	50000.0	1.0	0.38
20261250	4725000.0	0.525	23	100000.0	1.0	0.39
20261250	4775000.0	0.505	28	10000.0	0.0	0.0
20261250	4775000.0	0.505	28	20000.0	0.03571428571428571	0.01
20261250	4775000.0	0.505	28	30000.0	0.14285714285714285	0.09
20261250	4775000.0	0.505	28	50000.0	0.8571428571428571	0.5
20261250	4775000.0	0.505	28	100000.0	0.9285714285714286	0.53
20261250	4825000.0	0.46	24	10000.0	0.0	0.0
20261250	4825000.0	0.46	24	20000.0	0.0	0.01
20261250	4825000.0	0.46	24	30000.0	0.16666666666666666	0.05
20261250	4825000.0	0.46	24	50000.0	1.0	0.46
20261250	4825000.0	0.46	24	100000.0	1.0	0.46
20261250	4875000.0	0.81	66	10000.0	0.0	0.0
20261250	4875000.0	0.81	66	20000.0	0.0	0.01
20261250	4875000.0	0.81	66	30000.0	0.045454545454545456	0.04
20261250	4875000.0	0.81	66	50000.0	0.7272727272727273	0.51
20261250	4875000.0	0.81	66	100000.0	1.0	0.69
20261250	4925000.0	0.73	52	10000.0	0.0	0.0
20261250	4925000.0	0.73	52	20000.0	0.038461538461538464	0.02
20261250	4925000.0	0.73	52	30000.0	0.07692307692307693	0.04
20261250	4925000.0	0.73	52	50000.0	0.6923076923076923	0.37
20261250	4925000.0	0.73	52	100000.0	1.0	0.53
20261250	4975000.0	0.4	15	10000.0	0.0	0.0
20261250	4975000.0	0.4	15	20000.0	0.0	0.03
20261250	4975000.0	0.4	15	30000.0	0.2	0.12
20261250	4975000.0	0.4	15	50000.0	0.4666666666666667	0.32
20261250	4975000.0	0.4	15	100000.0	1.0	0.48
20261250	5025000.0	0.45	20	10000.0	0.0	0.0
20261250	5025000.0	0.45	20	20000.0	0.1	0.06
20261250	5025000.0	0.45	20	30000.0	0.15	0.12
20261250	5025000.0	0.45	20	50000.0	0.45	0.22
20261250	5025000.0	0.45	20	100000.0	1.0	0.36
20261250	5075000.0	0.305	8	10000.0	0.0	0.0
20261250	5075000.0	0.305	8	20000.0	0.25	0.05
20261250	5075000.0	0.305	8	30000.0	0.375	0.08
20261250	5075000.0	0.305	8	50000.0	0.75	0.34
20261250	5075000.0	0.305	8	100000.0	1.0	0.55
20261250	5375000.0	0.28	10	10000.0	0.1	0.01
20261250	5375000.0	0.28	10	20000.0	0.1	0.03
20261250	5375000.0	0.28	10	30000.0	0.2	0.1
20261250	5375000.0	0.28	10	50000.0	0.3	0.5
20261250	5375000.0	0.28	10	100000.0	1.0	0.57
20261250	5425000.0	0.295	11	10000.0	0.09090909090909091	0.01
20261250	5425000.0	0.295	11	20000.0	0.18181818181818182	0.04
20261250	5425000.0	0.295	11	30000.0	0.45454545454545453	0.13
20261250	5425000.0	0.295	11	50000.0	0.7272727272727273	0.53
20261250	5425000.0	0.295	11	100000.0	1.0	0.56
20261250	5475000.0	0.19	6	10000.0	0.0	0.01
20261250	5475000.0	0.19	6	20000.0	0.16666666666666666	0.03
20261250	5475000.0	0.19	6	30000.0	0.8333333333333334	0.22
20261250	5475000.0	0.19	6	50000.0	1.0	0.5
20261250	5475000.0	0.19	6	100000.0	1.0	0.5
20261250	6025000.0	0.265	9	10000.0	0.0	0.01
20261250	6025000.0	0.265	9	20000.0	0.1111111111111111	0.02
20261250	6025000.0	0.265	9	30000.0	0.3333333333333333	0.11
20261250	6025000.0	0.265	9	50000.0	1.0	0.33
20261250	6025000.0	0.265	9	100000.0	1.0	0.4
20261250	6075000.0	0.2	5	10000.0	0.0	0.01
20261250	6075000.0	0.2	5	20000.0	0.2	0.02
20261250	6075000.0	0.2	5	30000.0	0.6	0.1
20261250	6075000.0	0.2	5	50000.0	1.0	0.31
20261250	6075000.0	0.2	5	100000.0	1.0	0.52
20261250	6125000.0	0.245	7	10000.0	0.0	0.01
20261250	6125000.0	0.245	7	20000.0	0.2857142857142857	0.04
20261250	6125000.0	0.245	7	30000.0	0.5714285714285714	0.1
20261250	6125000.0	0.245	7	50000.0	1.0	0.39
20261250	6125000.0	0.245	7	100000.0	1.0	0.5
20261250	7025000.0	0.35	11	10000.0	0.0	0.01
20261250	7025000.0	0.35	11	20000.0	0.0	0.02
20261250	7025000.0	0.35	11	30000.0	0.36363636363636365	0.1
20261250	7025000.0	0.35	11	50000.0	1.0	0.35
20261250	7025000.0	0.35	11	100000.0	1.0	0.36
20261250	7075000.0	0.4	21	10000.0	0.047619047619047616	0.02
20261250	7075000.0	0.4	21	20000.0	0.047619047619047616	0.05
20261250	7075000.0	0.4	21	30000.0	0.3333333333333333	0.16
20261250	7075000.0	0.4	21	50000.0	1.0	0.46
20261250	7075000.0	0.4	21	100000.0	1.0	0.46
20261250	7125000.0	0.415	21	10000.0	0.0	0.02
20261250	7125000.0	0.415	21	20000.0	0.0	0.02
20261250	7125000.0	0.415	21	30000.0	0.19047619047619047	0.08
20261250	7125000.0	0.415	21	50000.0	1.0	0.37
20261250	7125000.0	0.415	21	100000.0	1.0	0.37
20261250	7175000.0	0.335	14	10000.0	0.0	0.02
20261250	7175000.0	0.335	14	20000.0	0.0	0.03
20261250	7175000.0	0.335	14	30000.0	0.21428571428571427	0.08
20261250	7175000.0	0.335	14	50000.0	1.0	0.41
20261250	7175000.0	0.335	14	100000.0	1.0	0.42
20261250	7225000.0	0.325	12	10000.0	0.0	0.02
20261250	7225000.0	0.325	12	20000.0	0.0	0.03
20261250	7225000.0	0.325	12	30000.0	0.25	0.09
20261250	7225000.0	0.325	12	50000.0	1.0	0.41
20261250	7225000.0	0.325	12	100000.0	1.0	0.41
20261250	7275000.0	0.425	19	10000.0	0.05263157894736842	0.02
20261250	7275000.0	0.425	19	20000.0	0.10526315789473684	0.03
20261250	7275000.0	0.425	19	30000.0	0.15789473684210525	0.06
20261250	7275000.0	0.425	19	50000.0	1.0	0.42
20261250	7275000.0	0.425	19	100000.0	1.0	0.45
20261250	7325000.0	0.45	16	10000.0	0.0625	0.02
20261250	7325000.0	0.45	16	20000.0	0.125	0.03
20261250	7325000.0	0.45	16	30000.0	0.25	0.09
20261250	7325000.0	0.45	16	50000.0	1.0	0.34
20261250	7325000.0	0.45	16	100000.0	1.0	0.35
20261250	9175000.0	0.235	6	10000.0	0.0	0.01
20261250	9175000.0	0.235	6	20000.0	0.16666666666666666	0.04
20261250	9175000.0	0.235	6	30000.0	0.6666666666666666	0.12
20261250	9175000.0	0.235	6	50000.0	0.8333333333333334	0.21
20261250	9175000.0	0.235	6	100000.0	1.0	0.34
20261250	9225000.0	0.245	7	10000.0	0.0	0.01
20261250	9225000.0	0.245	7	20000.0	0.2857142857142857	0.05
20261250	9225000.0	0.245	7	30000.0	0.7142857142857143	0.11
20261250	9225000.0	0.245	7	50000.0	0.8571428571428571	0.31
20261250	9225000.0	0.245	7	100000.0	1.0	0.53
20261250	9275000.0	0.37	18	10000.0	0.0	0.01
20261250	9275000.0	0.37	18	20000.0	0.1111111111111111	0.04
20261250	9275000.0	0.37	18	30000.0	0.4444444444444444	0.14
20261250	9275000.0	0.37	18	50000.0	0.6111111111111112	0.24
20261250	9275000.0	0.37	18	100000.0	1.0	0.31
20261250	9325000.0	0.38	20	10000.0	0.0	0.01
20261250	9325000.0	0.38	20	20000.0	0.15	0.04
20261250	9325000.0	0.38	20	30000.0	0.3	0.13
20261250	9325000.0	0.38	20	50000.0	1.0	0.36
20261250	9325000.0	0.38	20	100000.0	1.0	0.36
20261251	8825000.0	0.22	6	10000.0	0.0	0.0
20261251	8825000.0	0.22	6	20000.0	0.3333333333333333	0.03
20261251	8825000.0	0.22	6	30000.0	1.0	0.08
20261251	8825000.0	0.22	6	50000.0	1.0	0.33
20261251	8825000.0	0.22	6	100000.0	1.0	0.33
20261253	4625000.0	0.38	11	10000.0	0.0	0.01
20261253	4625000.0	0.38	11	20000.0	0.18181818181818182	0.04
20261253	4625000.0	0.38	11	30000.0	0.5454545454545454	0.09
20261253	4625000.0	0.38	11	50000.0	1.0	0.17
20261253	4625000.0	0.38	11	100000.0	1.0	0.21
20261253	4675000.0	0.25	7	10000.0	0.14285714285714285	0.01
20261253	4675000.0	0.25	7	20000.0	0.2857142857142857	0.06
20261253	4675000.0	0.25	7	30000.0	0.5714285714285714	0.11
20261253	4675000.0	0.25	7	50000.0	1.0	0.26
20261253	4675000.0	0.25	7	100000.0	1.0	0.26
20261253	5925000.0	0.2	5	10000.0	0.0	0.0
20261253	5925000.0	0.2	5	20000.0	0.6	0.05
20261253	5925000.0	0.2	5	30000.0	1.0	0.12
20261253	5925000.0	0.2	5	50000.0	1.0	0.23
20261253	5925000.0	0.2	5	100000.0	1.0	0.27
20261253	5975000.0	0.195	5	10000.0	0.0	0.0
20261253	5975000.0	0.195	5	20000.0	0.4	0.03
20261253	5975000.0	0.195	5	30000.0	1.0	0.1
20261253	5975000.0	0.195	5	50000.0	1.0	0.28
20261253	5975000.0	0.195	5	100000.0	1.0	0.28
20261253	6275000.0	0.23	6	10000.0	0.0	0.0
20261253	6275000.0	0.23	6	20000.0	0.0	0.0
20261253	6275000.0	0.23	6	30000.0	1.0	0.07
20261253	6275000.0	0.23	6	50000.0	1.0	0.17
20261253	6275000.0	0.23	6	100000.0	1.0	0.17
20261253	6325000.0	0.22	5	10000.0	0.0	0.0
20261253	6325000.0	0.22	5	20000.0	0.4	0.03
20261253	6325000.0	0.22	5	30000.0	1.0	0.09
20261253	6325000.0	0.22	5	50000.0	1.0	0.2
20261253	6325000.0	0.22	5	100000.0	1.0	0.22
20261260	8425000.0	0.385	14	10000.0	0.07142857142857142	0.01
20261260	8425000.0	0.385	14	20000.0	0.07142857142857142	0.01
20261260	8425000.0	0.385	14	30000.0	0.14285714285714285	0.08
20261260	8425000.0	0.385	14	50000.0	1.0	0.28
20261260	8425000.0	0.385	14	100000.0	1.0	0.28
20261260	8825000.0	0.675	41	10000.0	0.0	0.0
20261260	8825000.0	0.675	41	20000.0	0.04878048780487805	0.03
20261260	8825000.0	0.675	41	30000.0	0.07317073170731707	0.05
20261260	8825000.0	0.675	41	50000.0	0.8536585365853658	0.41
20261260	8825000.0	0.675	41	100000.0	1.0	0.47
20261260	8875000.0	0.78	61	10000.0	0.0	0.0
20261260	8875000.0	0.78	61	20000.0	0.06557377049180328	0.04
20261260	8875000.0	0.78	61	30000.0	0.11475409836065574	0.09
20261260	8875000.0	0.78	61	50000.0	0.7049180327868853	0.48
20261260	8875000.0	0.78	61	100000.0	1.0	0.66
20261260	8925000.0	0.655	41	10000.0	0.0	0.0
20261260	8925000.0	0.655	41	20000.0	0.07317073170731707	0.03
20261260	8925000.0	0.655	41	30000.0	0.12195121951219512	0.07
20261260	8925000.0	0.655	41	50000.0	0.9512195121951219	0.44
20261260	8925000.0	0.655	41	100000.0	1.0	0.46
20261260	8975000.0	0.81	67	10000.0	0.0	0.0
20261260	8975000.0	0.81	67	20000.0	0.014925373134328358	0.02
20261260	8975000.0	0.81	67	30000.0	0.08955223880597014	0.08
20261260	8975000.0	0.81	67	50000.0	0.8059701492537313	0.57
20261260	8975000.0	0.81	67	100000.0	1.0	0.7
20261260	9025000.0	0.83	70	10000.0	0.0	0.0
20261260	9025000.0	0.83	70	20000.0	0.0	0.01
20261260	9025000.0	0.83	70	30000.0	0.07142857142857142	0.06
20261260	9025000.0	0.83	70	50000.0	0.7	0.5
20261260	9025000.0	0.83	70	100000.0	1.0	0.71
20261260	9225000.0	0.34	15	10000.0	0.0	0.0
20261260	9225000.0	0.34	15	20000.0	0.0	0.01
20261260	9225000.0	0.34	15	30000.0	0.2	0.07
20261260	9225000.0	0.34	15	50000.0	1.0	0.36
20261260	9225000.0	0.34	15	100000.0	1.0	0.44
20261260	9275000.0	0.235	8	10000.0	0.0	0.0
20261260	9275000.0	0.235	8	20000.0	0.0	0.01
20261260	9275000.0	0.235	8	30000.0	0.375	0.07
20261260	9275000.0	0.235	8	50000.0	1.0	0.4
20261260	9275000.0	0.235	8	100000.0	1.0	0.44
20261260	9475000.0	0.815	66	10000.0	0.0	0.0
20261260	9475000.0	0.815	66	20000.0	0.015151515151515152	0.02
20261260	9475000.0	0.815	66	30000.0	0.12121212121212122	0.1
20261260	9475000.0	0.815	66	50000.0	0.5757575757575758	0.4
20261260	9475000.0	0.815	66	100000.0	1.0	0.68
20261260	9525000.0	0.75	57	10000.0	0.0	0.0
20261260	9525000.0	0.75	57	20000.0	0.017543859649122806	0.02
20261260	9525000.0	0.75	57	30000.0	0.10526315789473684	0.09
20261260	9525000.0	0.75	57	50000.0	0.5263157894736842	0.33
20261260	9525000.0	0.75	57	100000.0	1.0	0.6
20261260	9575000.0	0.85	73	10000.0	0.0	0.0
20261260	9575000.0	0.85	73	20000.0	0.0136986301369863	0.02
20261260	9575000.0	0.85	73	30000.0	0.0684931506849315	0.07
20261260	9575000.0	0.85	73	50000.0	0.5616438356164384	0.43
20261260	9575000.0	0.85	73	100000.0	1.0	0.75
20261260	9625000.0	0.555	31	10000.0	0.0	0.0
20261260	9625000.0	0.555	31	20000.0	0.0	0.03
20261260	9625000.0	0.555	31	30000.0	0.06451612903225806	0.06
20261260	9625000.0	0.555	31	50000.0	0.5483870967741935	0.37
20261260	9625000.0	0.555	31	100000.0	1.0	0.51
20261260	9675000.0	0.825	67	10000.0	0.0	0.0
20261260	9675000.0	0.825	67	20000.0	0.04477611940298507	0.03
20261260	9675000.0	0.825	67	30000.0	0.05970149253731343	0.06
20261260	9675000.0	0.825	67	50000.0	0.5223880597014925	0.37
20261260	9675000.0	0.825	67	100000.0	0.8955223880597015	0.62
20261260	9725000.0	0.965	93	10000.0	0.010752688172043012	0.01
20261260	9725000.0	0.965	93	20000.0	0.03225806451612903	0.03
20261260	9725000.0	0.965	93	30000.0	0.08602150537634409	0.08
20261260	9725000.0	0.965	93	50000.0	0.5053763440860215	0.47
20261260	9725000.0	0.965	93	100000.0	1.0	0.93
20261260	9775000.0	0.985	97	10000.0	0.010309278350515464	0.01
20261260	9775000.0	0.985	97	20000.0	0.020618556701030927	0.02
20261260	9775000.0	0.985	97	30000.0	0.09278350515463918	0.09
20261260	9775000.0	0.985	97	50000.0	0.32989690721649484	0.32
20261260	9775000.0	0.985	97	100000.0	1.0	0.97
20261260	9925000.0	0.435	17	10000.0	0.0	0.01
20261260	9925000.0	0.435	17	20000.0	0.058823529411764705	0.02
20261260	9925000.0	0.435	17	30000.0	0.058823529411764705	0.03
20261260	9925000.0	0.435	17	50000.0	1.0	0.23
20261260	9925000.0	0.435	17	100000.0	1.0	0.23
20261260	9975000.0	0.45	22	10000.0	0.0	0.01
20261260	9975000.0	0.45	22	20000.0	0.045454545454545456	0.02
20261260	9975000.0	0.45	22	30000.0	0.045454545454545456	0.03
