position_0based	position_1based	n_pairs	mean_p_tmrca_lt_threshold	mean_tmrca_generations
107000	107001	2000	0.0178628019363051	14171.335714386809
108000	108001	2000	0.0180441201358983	14040.700570535422
109000	109001	2000	0.0182269080831035	13872.375340233088
110000	110001	2000	0.0185013687482389	13833.273417231298
111000	111001	2000	0.0187609238766292	13697.470636092348
112000	112001	2000	0.0190246396733993	13072.215761938442
113000	113001	2000	0.0194501887988801	12282.04580059384
114000	114001	2000	0.0199176325334724	12121.640089932029
115000	115001	2000	0.0204239196843119	12189.99318070862
116000	116001	2000	0.0209249712013172	12420.886174649524
117000	117001	2000	0.021541384145676	13081.26438923168
118000	118001	2000	0.0222132951428993	13637.600144421338
119000	119001	2000	0.0227986965827984	15071.48635690584
120000	120001	2000	0.0232306940073075	16924.433761228654
121000	121001	2000	0.0234488865318424	19011.56318606502
122000	122001	2000	0.0233406439173263	22074.80542244927
123000	123001	2000	0.0229297113179732	24780.545853882424
124000	124001	2000	0.0223374832142222	26424.38875906549
125000	125001	2000	0.0216375151427022	26357.662792629657
126000	126001	2000	0.020914130097183	25892.763896878103
127000	127001	2000	0.0202052379730536	25308.831008103367
128000	128001	2000	0.0195121955342456	24513.8612577023
129000	129001	2000	0.0189435202135059	24741.919347410618
130000	130001	2000	0.0184617367406794	25127.82370975028
131000	131001	2000	0.0180966630358916	25636.920713894426
132000	132001	2000	0.0177227500824589	25874.994647256422
133000	133001	2000	0.0174051181969797	26484.47331940668
134000	134001	2000	0.0171581763842795	26536.46647078274
135000	135001	2000	0.0169607905066766	26543.52363322176
136000	136001	2000	0.0167781468912157	25589.270858007167
137000	137001	2000	0.0165945567059713	23650.13402838464
138000	138001	2000	0.0164667688119798	22238.482624836404
139000	139001	2000	0.0163467487168887	20881.0660412755
140000	140001	2000	0.0162583505889964	19892.03725313833
141000	141001	2000	0.0162418331029283	19223.54556748333
142000	142001	2000	0.0162532672751116	19185.07564663004
143000	143001	2000	0.0163557226221179	19017.054498435307
144000	144001	2000	0.0165884199653022	18620.7042538281
145000	145001	2000	0.0168779409225563	18709.54960363841
146000	146001	2000	0.0172021064000598	18435.980144007885
147000	147001	2000	0.0175191514863595	17828.6256277388
148000	148001	2000	0.0178511310245696	16816.448624059678
149000	149001	2000	0.0181950066414583	15127.644614215536
150000	150001	2000	0.0184495747984193	13982.12840886147
151000	151001	2000	0.0186200581519876	13367.380115463477
152000	152001	2000	0.0187592095725749	12703.741680333347
153000	153001	2000	0.0187569486525049	12580.035598384236
154000	154001	2000	0.0186507986381367	12765.80217496531
155000	155001	2000	0.0185802148843143	11668.17364550835
156000	156001	2000	0.0183767601603032	10990.492246519112
157000	157001	2000	0.018139426099151	10345.156554475769
158000	158001	2000	0.0178636850232311	10082.81118542684
159000	159001	2000	0.0175771843297567	9682.178503167755
160000	160001	2000	0.0172150459636412	9623.366429311243
161000	161001	2000	0.016888748486533	9676.630549747862
162000	162001	2000	0.0166564226035678	9825.585658241169
163000	163001	2000	0.0164766743606589	10150.0891103899
164000	164001	2000	0.0164271227523363	10803.705129782302
165000	165001	2000	0.0164507272755942	11914.89204988994
166000	166001	2000	0.016640704960719	12354.621334294952
167000	167001	2000	0.0169542468696235	12934.097361118214
168000	168001	2000	0.017263548803435	13565.983829628602
169000	169001	2000	0.0176597189309708	13484.873361781996
170000	170001	2000	0.0180573491750186	13513.749611025773
171000	171001	2000	0.018402317437211	13923.098543795397
172000	172001	2000	0.0186635423111084	13365.66286608818
173000	173001	2000	0.0188278339586268	13188.700993090584
174000	174001	2000	0.0188998739039867	13001.556964674986
175000	175001	2000	0.0189610124958531	12365.097700463672
176000	176001	2000	0.0189154891910493	12312.614484862735
177000	177001	2000	0.0188005197187343	12664.944079000794
178000	178001	2000	0.0187423294620875	12357.1236761838
179000	179001	2000	0.0186627721276207	12469.227827354674
180000	180001	2000	0.0186063558348721	12316.75106394072
181000	181001	2000	0.0185681019277701	12002.66202011822
182000	182001	2000	0.0184539987386025	12189.197450076912
183000	183001	2000	0.018259080138955	12806.795785916782
184000	184001	2000	0.0180218165527276	13659.417478282654
185000	185001	2000	0.0178554665191023	13757.854329748763
186000	186001	2000	0.0176946002717398	14282.039117704013
187000	187001	2000	0.0175240552298488	14386.224918855183
188000	188001	2000	0.0173977331229612	14853.76200804421
189000	189001	2000	0.0172929116611517	15581.75996223016
190000	190001	2000	0.0172201413562644	16207.675863432149
191000	191001	2000	0.0172164768564632	16570.556438726755
192000	192001	2000	0.017182623498304	17082.35929932768
193000	193001	2000	0.0172783817010945	16677.570113728467
194000	194001	2000	0.0174244117264748	16222.106171152062
195000	195001	2000	0.0176142428939421	15435.0891545835
196000	196001	2000	0.0177852615647597	15481.898983964618
197000	197001	2000	0.0179835898779494	15352.292299249597
198000	198001	2000	0.0182412301899445	15108.057704661149
199000	199001	2000	0.0184869766348541	14909.370786283273
200000	200001	2000	0.0187074214755332	15538.833047591446
201000	201001	2000	0.0189428023650622	16691.314628593547
202000	202001	2000	0.0192787492415072	18831.25993775832
203000	203001	2000	0.0197415653324927	20516.009568365127
204000	204001	2000	0.0203519389593359	21650.975935714967
205000	205001	2000	0.020984811349914	23467.60548041763
206000	206001	2000	0.0216575472950454	23314.463221670027
207000	207001	2000	0.0222699214190197	23529.7726318084
208000	208001	2000	0.0227098961771073	22743.099198585223
209000	209001	2000	0.022982041238294	22506.888818727894
210000	210001	2000	0.0230845619754047	21735.74089689636
211000	211001	2000	0.0229385348715716	21249.194146053524
212000	212001	2000	0.0225891550721829	21454.91777029767
213000	213001	2000	0.0221156672867651	20846.16065407767
214000	214001	2000	0.0216551309588573	20125.609357409703
215000	215001	2000	0.0212236373464023	18895.66040693935
216000	216001	2000	0.0208423215965617	17981.456029085843
217000	217001	2000	0.020508006475957	17552.06049228544
218000	218001	2000	0.0201658519358422	17653.51578026036
219000	219001	2000	0.0198217370006042	18081.928120102613
220000	220001	2000	0.0195421676380926	19134.8330211284
221000	221001	2000	0.0194542729709539	20187.28431612639
222000	222001	2000	0.0194255645766338	21783.915332492863
223000	223001	2000	0.0194064022886665	21604.51328717912
224000	224001	2000	0.0193665252802189	22227.634068434232
225000	225001	2000	0.0193379472474536	23876.27013286946
226000	226001	2000	0.0192893369934204	23677.74063515474
227000	227001	2000	0.0192666309463457	23778.345870396028
228000	228001	2000	0.019270646028973	23728.6673034281
229000	229001	2000	0.0193027060483937	24645.388762091887
230000	230001	2000	0.019336671973558	24973.812239528077
231000	231001	2000	0.0194139572789762	25733.56538148776
232000	232001	2000	0.0195539107046666	26266.68649437706
233000	233001	2000	0.0197217558240449	26589.222770555567
234000	234001	2000	0.0199359128000793	26443.81019703545
235000	235001	2000	0.0202070050122227	26180.40934084763
236000	236001	2000	0.0205404126509106	25518.88103071841
237000	237001	2000	0.0208877712092409	24267.19018129893
238000	238001	2000	0.0212051186873893	22485.079206337334
239000	239001	2000	0.0215074596670214	20492.325231743005
240000	240001	2000	0.021818785075084	19457.86416281068
241000	241001	2000	0.0220597325744128	18564.9557713984
242000	242001	2000	0.0222375640207481	18110.68108226749
243000	243001	2000	0.0224007212311544	18584.61901748572
244000	244001	2000	0.0225610918594911	19050.878931506595
245000	245001	2000	0.0227901938517541	19121.58891689548
246000	246001	2000	0.0230281210275426	19521.82513798066
247000	247001	2000	0.023346558760598	18881.88700325349
248000	248001	2000	0.0237191635497984	18152.559550891743
249000	249001	2000	0.0242665327678438	17753.830492163233
250000	250001	2000	0.0247930059944556	17127.397267517823
251000	251001	2000	0.0252761337127214	16242.808926168182
252000	252001	2000	0.0257635049611634	16238.719264621292
253000	253001	2000	0.0262650342166479	16091.96376257318
254000	254001	2000	0.0268021834794389	16962.963457279555
255000	255001	2000	0.0273457109547987	17270.35898102183
256000	256001	2000	0.0278281476205555	17188.745710877338
257000	257001	2000	0.0283201489689175	17299.832848824703
258000	258001	2000	0.0285693443900599	15981.91658987758
259000	259001	2000	0.0285433224778831	15203.375194539252
260000	260001	2000	0.0282639777650968	14692.107911470412
261000	261001	2000	0.0278376323266055	15051.55955971892
262000	262001	2000	0.0273539135305689	16131.118701502031
263000	263001	2000	0.0268278674533538	17188.03807809729
264000	264001	2000	0.0263317819768964	18225.30045040257
265000	265001	2000	0.0258725938134985	20660.65615005125
266000	266001	2000	0.025555683299823	22268.744250278192
267000	267001	2000	0.0253138231576666	22660.58558608738
268000	268001	2000	0.0251391467917512	22294.795252326963
269000	269001	2000	0.0250234938703565	21234.929978403008
270000	270001	2000	0.0249725178721762	20761.059733727383
271000	271001	2000	0.0249614587584683	20643.53517333648
272000	272001	2000	0.0249505442508712	20706.18158735153
273000	273001	2000	0.0250411045063976	21353.308936397098
274000	274001	2000	0.0251652606233797	21740.050180175225
275000	275001	2000	0.0252821754655734	22439.203987887468
276000	276001	2000	0.0254230063257588	22868.493154508003
277000	277001	2000	0.0255263808795155	21751.591211368413
278000	278001	2000	0.0256237148046961	20914.09144499769
279000	279001	2000	0.025726561399694	20956.923967328014
280000	280001	2000	0.025798473246153	20572.04631396017
281000	281001	2000	0.0257963935978349	19499.01341132971
282000	282001	2000	0.0257406095323437	18184.291088921367
283000	283001	2000	0.0256061318050282	17347.037137545976
284000	284001	2000	0.0254421685507939	16014.946558791691
285000	285001	2000	0.0254022581613713	15686.62850006927
286000	286001	2000	0.0254542121358481	16228.73985217419
287000	287001	2000	0.0255182883576186	16976.22917666261
288000	288001	2000	0.0255719632048237	18710.901415983488
289000	289001	2000	0.0256610394266146	19184.781828826057
290000	290001	2000	0.0258189209810969	18437.707168631623
291000	291001	2000	0.0260193218274809	17768.381878351636
292000	292001	2000	0.0261615247913931	16472.870824828267
293000	293001	2000	0.0261836878530426	15491.322828907523
294000	294001	2000	0.0261431518871873	14473.126878150217
295000	295001	2000	0.0260503945662279	13672.453369403089
296000	296001	2000	0.0259588451008681	13083.798155319308
297000	297001	2000	0.0259861869271952	12403.583099246376
298000	298001	2000	0.0260415675559446	12141.64696961228
299000	299001	2000	0.0261359025857079	11556.96813873348
300000	300001	2000	0.0262978867011318	11138.191022658251
301000	301001	2000	0.0265301181829043	11139.824409632456
302000	302001	2000	0.026738364262754	11699.848505087852
303000	303001	2000	0.0269458612099787	12771.103850623029
304000	304001	2000	0.0270940272732235	13819.644893620198
305000	305001	2000	0.0272102925591094	14130.454815795782
306000	306001	2000	0.027314045434292	13765.810742467083
307000	307001	2000	0.0274212937040811	13937.838794989506
308000	308001	2000	0.0274876639409086	14306.933910255582
309000	309001	2000	0.0275316198631898	14815.058534442607
310000	310001	2000	0.0275733166535738	15555.247528540023
311000	311001	2000	0.0276406706681626	15302.80826312846
312000	312001	2000	0.0276773803304885	15067.300301896845
313000	313001	2000	0.0277536058964187	15398.74445725098
314000	314001	2000	0.0278920968080722	16334.515718085082
315000	315001	2000	0.0280674427287411	17325.21594053473
316000	316001	2000	0.0281632073872933	18159.886784693364
317000	317001	2000	0.0281923522317343	19091.627681547405
318000	318001	2000	0.0281260712414147	18454.3687809632
319000	319001	2000	0.0278976222627804	18542.05732222256
320000	320001	2000	0.0274618847622377	18858.847264238437
321000	321001	2000	0.0268173814074911	17634.0078411874
322000	322001	2000	0.0260689915242035	16847.21858019216
323000	323001	2000	0.0253304361010654	15930.783475926792
324000	324001	2000	0.024626688190818	14316.680211940366
325000	325001	2000	0.023950882327958	13489.206140700266
326000	326001	2000	0.0234400463272494	13469.1662817384
327000	327001	2000	0.0231193837391472	14126.509234855394
328000	328001	2000	0.0230865434511686	14285.19879376088
329000	329001	2000	0.0231876730656564	14530.13870779112
330000	330001	2000	0.0233287041053847	14559.590925859597
331000	331001	2000	0.0235618346960557	15371.783710844562
332000	332001	2000	0.0237980566292396	16593.495146965677
333000	333001	2000	0.0239718981965414	17963.193666198513
334000	334001	2000	0.0241461291026434	18490.76491405337
335000	335001	2000	0.0242591598698373	19678.32910367349
336000	336001	2000	0.0243678436551248	21406.465656226854
337000	337001	2000	0.024461005677394	23812.63756183438
338000	338001	2000	0.0245604815847529	27570.496362016675
339000	339001	2000	0.0246031362956406	29661.42785894111
340000	340001	2000	0.0246390427487124	31379.85164394513
341000	341001	2000	0.0246756505511349	33422.05619295756
342000	342001	2000	0.0246832504788321	32918.15271902963
343000	343001	2000	0.0246526930503291	33919.03921720722
344000	344001	2000	0.0246091002667605	33904.14466225171
345000	345001	2000	0.0245403222527471	33509.137913201375
346000	346001	2000	0.0244637374927771	34207.750281097746
347000	347001	2000	0.0243863019243974	34050.89255351973
348000	348001	2000	0.0243340702385109	34025.33408055046
349000	349001	2000	0.0242795643052486	32723.200182757828
350000	350001	2000	0.0242189600390871	29995.504899096948
351000	351001	2000	0.0241134663905248	28774.39881879785
352000	352001	2000	0.0239881227443852	27433.051079808945
353000	353001	2000	0.0238373846761748	25459.071988922347
354000	354001	2000	0.0236559107531137	24377.749811236023
355000	355001	2000	0.0234483982796848	23475.6873539572
356000	356001	2000	0.0232248667707511	22637.44790385787
357000	357001	2000	0.0230400831876186	22059.77235241089
358000	358001	2000	0.0228470812255708	21046.596899595595
359000	359001	2000	0.0226689413814115	20102.39953258016
360000	360001	2000	0.0225306546228577	18949.68552846936
361000	361001	2000	0.0224573232780102	18188.82362438542
362000	362001	2000	0.0224606600671324	17136.80591102922
363000	363001	2000	0.0225482820444391	16579.65445309947
364000	364001	2000	0.0226770243787262	16517.992822209362
365000	365001	2000	0.0228234110389083	17024.794069953856
366000	366001	2000	0.0229571449217309	18252.928849502183
367000	367001	2000	0.0230591640995194	20078.91878152661
368000	368001	2000	0.0231225032468673	18904.669279737383
369000	369001	2000	0.0231402360456667	18421.945176637677
370000	370001	2000	0.0231561455033914	17933.80290279295
371000	371001	2000	0.0231866289017566	18392.74515884784
372000	372001	2000	0.0232666295428571	19155.318756131397
373000	373001	2000	0.0233587025173607	19144.085018486032
374000	374001	2000	0.0234808863944589	19079.042011515023
375000	375001	2000	0.0235860726527339	19906.739111667222
376000	376001	2000	0.0236691829270041	20546.070110306053
377000	377001	2000	0.0237330660193953	21641.99472160414
378000	378001	2000	0.0237869902567572	22220.342629627445
379000	379001	2000	0.0238270657569434	22517.04833013025
380000	380001	2000	0.0239139231156684	22006.28584140277
381000	381001	2000	0.0241169983712448	21206.999507872093
382000	382001	2000	0.0243189836186799	20601.302301848515
383000	383001	2000	0.0247949312361166	19754.706397908496
384000	384001	2000	0.0253710661815369	19126.307708363973
385000	385001	2000	0.0260176397594705	18836.57172775492
386000	386001	2000	0.0267636100350491	18901.12881329653
387000	387001	2000	0.0274879156144276	19412.06590178096
388000	388001	2000	0.0281212851952614	19855.21511588091
389000	389001	2000	0.0286427560938325	21102.096275076376
390000	390001	2000	0.0290178369137558	22420.77323188841
391000	391001	2000	0.0291125179599505	22561.19292804216
392000	392001	2000	0.0289228981798528	21586.39410462169
393000	393001	2000	0.0283997968819395	21891.446810555368
394000	394001	2000	0.0277168667855767	21832.538634178585
395000	395001	2000	0.0269544762091018	22348.651439568734
396000	396001	2000	0.0261131124365573	21792.686983650405
397000	397001	2000	0.0252581399913978	21438.82115712215
398000	398001	2000	0.0244600135567568	20937.56996929589
399000	399001	2000	0.0237371084629126	20650.2116041628
400000	400001	2000	0.0231095086134354	21426.08860591783
401000	401001	2000	0.0225886766686592	22825.92678890081
402000	402001	2000	0.022330424352917	22710.492006126413
403000	403001	2000	0.0220977848817152	22502.792617565377
404000	404001	2000	0.0220648233291855	22904.208947797448
405000	405001	2000	0.0221190359580478	22343.242134778
406000	406001	2000	0.0221649715820017	22712.87614280835
407000	407001	2000	0.0221872035321312	23225.50958083408
408000	408001	2000	0.0222420797436124	23076.225402258213
409000	409001	2000	0.0222489065438643	22423.55584581778
410000	410001	2000	0.0221932250055443	22006.922521416505
411000	411001	2000	0.0220845884710939	22146.45118771971
412000	412001	2000	0.0219712583275498	22236.841590998505
413000	413001	2000	0.0218272735313126	21848.61001470805
414000	414001	2000	0.0216713807177661	22731.6297349364
415000	415001	2000	0.0215592915813145	23758.39681599407
416000	416001	2000	0.0214319150028029	26047.74710505496
417000	417001	2000	0.0213178255178	29175.738945540357
418000	418001	2000	0.021242345545825	31506.769518569505
419000	419001	2000	0.0211522806247107	31341.71334082921
420000	420001	2000	0.0210321329874834	31834.71379689658
421000	421001	2000	0.0208827962694915	32814.60308223711
422000	422001	2000	0.0207135155330052	33342.36305321552
423000	423001	2000	0.0205260558484291	34320.24298154863
424000	424001	2000	0.0203421915900833	34039.657237520936
425000	425001	2000	0.0201711089549875	32941.38368748509
426000	426001	2000	0.0200016945053372	31569.09669860985
427000	427001	2000	0.0198556934131983	30628.971009084707
428000	428001	2000	0.0197528474321297	29360.093401039398
429000	429001	2000	0.0196949503357539	27238.466563987276
430000	430001	2000	0.0196353731735334	25458.803427530143
431000	431001	2000	0.0195456889065309	24885.091566488707
432000	432001	2000	0.0194311863203997	24698.26043257044
433000	433001	2000	0.0193123742661168	24807.010467177268
434000	434001	2000	0.0192078463878608	23923.00550182974
435000	435001	2000	0.0191634388588733	23504.47800904317
436000	436001	2000	0.0192594303438382	23614.459745195883
437000	437001	2000	0.0193616263307306	23693.292285752534
438000	438001	2000	0.0195006541401303	23960.352990857456
439000	439001	2000	0.0197535114876908	24006.885099204203
440000	440001	2000	0.0200726355041968	23479.250686805484
441000	441001	2000	0.0204004855429976	23039.234087064604
442000	442001	2000	0.0207870817870299	22616.737330444445
443000	443001	2000	0.0212214930815874	22242.460218315944
444000	444001	2000	0.0216587349077708	20960.45058428947
445000	445001	2000	0.0220923133685282	19785.73472730849
446000	446001	2000	0.0224917719119763	18206.934847388915
447000	447001	2000	0.0228897219463322	16789.987714077983
448000	448001	2000	0.0232518414245828	15153.655319249709
449000	449001	2000	0.0235645052464535	14685.88128088766
450000	450001	2000	0.023821134062687	14097.021841312162
451000	451001	2000	0.0240408079945611	13995.245118190902
452000	452001	2000	0.0242195621492211	13739.215404490187
453000	453001	2000	0.0243855344660254	13437.098273326688
454000	454001	2000	0.0245091509957907	12981.007270071395
455000	455001	2000	0.0246437974967653	12564.976461326629
456000	456001	2000	0.0248146815434194	12476.540163669872
457000	457001	2000	0.0250396724749978	12515.077905931128
458000	458001	2000	0.0252482213852507	12612.351953162222
459000	459001	2000	0.0254345087803776	11283.914457582763
460000	460001	2000	0.0255000434581853	10622.056308817791
461000	461001	2000	0.0254118140920987	10360.695489957066
462000	462001	2000	0.0252151314637099	10405.701064699244
463000	463001	2000	0.0248984119286691	10813.013048428984
464000	464001	2000	0.0244778952515351	10996.440597743036
465000	465001	2000	0.0240512755530176	11258.002105520678
466000	466001	2000	0.0236773157290912	11456.271853447415
467000	467001	2000	0.0235122351416041	11846.97361697391
468000	468001	2000	0.0235191041155054	12887.747536453177
469000	469001	2000	0.0236122992816815	14666.599821530785
470000	470001	2000	0.0238796820957461	15807.24742595598
471000	471001	2000	0.0242185696737646	17282.364904714508
472000	472001	2000	0.0245196689180353	19140.06731176723
473000	473001	2000	0.0247339291904945	21740.06951193788
474000	474001	2000	0.0247435239856802	24160.98392939664
475000	475001	2000	0.0245838293469686	26072.557114400013
476000	476001	2000	0.0242966897442722	27001.33311272736
477000	477001	2000	0.0238768351866095	28110.832493653637
478000	478001	2000	0.0234208020527355	28346.089518358272
479000	479001	2000	0.022999576168148	28620.53625048242
480000	480001	2000	0.0226490758486925	26645.49115908443
481000	481001	2000	0.0223374495444513	25391.29982934526
482000	482001	2000	0.0220275199745011	23598.237655940346
483000	483001	2000	0.0217374808975606	22330.39337825404
484000	484001	2000	0.0214784994756917	20724.061897929718
485000	485001	2000	0.0212761243327639	19611.807476383037
486000	486001	2000	0.0211406561977967	18345.9043606936
487000	487001	2000	0.0211519883515138	17659.71848796262
488000	488001	2000	0.0211750153004769	17249.044265277895
489000	489001	2000	0.0212098764175605	16916.963861125063
490000	490001	2000	0.0212895055295014	16423.634501532353
491000	491001	2000	0.0213785570198322	16674.75237971202
492000	492001	2000	0.0214782429515594	16974.465860663735
493000	493001	2000	0.0216700707976516	16933.16264783917
494000	494001	2000	0.0219064506420846	17218.115468855034
495000	495001	2000	0.0222130660844642	17163.163971068338
496000	496001	2000	0.0225422458543926	17612.929556601015
497000	497001	2000	0.0229619326659128	18484.783001143835
498000	498001	2000	0.0235362316810227	18370.72836005336
499000	499001	2000	0.0243276126289338	19203.668479377822
500000	500001	2000	0.0251438542811928	19146.77029615892
501000	501001	2000	0.0259772194073012	18956.266051154234
502000	502001	2000	0.0267684989264368	19272.48228164508
503000	503001	2000	0.0274454301040854	19714.251244439925
504000	504001	2000	0.0280165191886627	20572.70454673548
505000	505001	2000	0.0284239568985254	20178.382470695764
506000	506001	2000	0.0286700601922052	19890.50112253847
507000	507001	2000	0.0287963940708429	19339.12394435371
508000	508001	2000	0.02883256255702	19230.742406813213
509000	509001	2000	0.0288226085084119	19492.09920299762
510000	510001	2000	0.0287828580154109	20635.985673671617
511000	511001	2000	0.0286960347296092	22295.84834427436
512000	512001	2000	0.0286521828142806	23166.84504838143
513000	513001	2000	0.0286693436686567	23651.228853050397
514000	514001	2000	0.028752082191353	23200.546185226434
515000	515001	2000	0.0288707609269634	23141.174492042963
516000	516001	2000	0.0289746921107036	23419.338435820315
517000	517001	2000	0.029079460232821	22991.380627773862
518000	518001	2000	0.0292054400908617	23453.2979804363
519000	519001	2000	0.029358579079685	23846.725948265608
520000	520001	2000	0.0295553585903896	22580.841616475875
521000	521001	2000	0.0296956835999949	22030.71352902043
522000	522001	2000	0.0297545867405873	21713.86177409932
523000	523001	2000	0.0297727544310855	22023.350840913965
524000	524001	2000	0.0297544693863083	22184.44735971677
525000	525001	2000	0.029789448256393	21440.03571148408
526000	526001	2000	0.0298626926645835	20167.600299006368
527000	527001	2000	0.0299178816858702	19875.48769707186
528000	528001	2000	0.0299584512204977	19138.1537593099
529000	529001	2000	0.0300023756013156	18999.18964766024
530000	530001	2000	0.0300772867549976	18888.584835937785
531000	531001	2000	0.0301440326011232	19434.500760435705
532000	532001	2000	0.0301005459703488	20326.18948503423
533000	533001	2000	0.0299180173164834	20563.829348570423
534000	534001	2000	0.029639546590286	20575.73973649984
535000	535001	2000	0.029234382683105	21350.57194050126
