analytic_selection_duration_generations	analytic_selection_end_generations_ago	calibration_id	candidate_pool_af	candidate_pool_alt_count	candidate_pool_diploids	candidate_pool_frequency_gate_passed	draw_index	duration_multiplier	elapsed_seconds	error	evaluable	exact_panel_feasible	population_af_lower	population_af_upper	realized_selection_end_generations_ago	requested_selection_end_generations_ago	seed	selection_coefficient	selection_intervals_json	slim_scaling_factor	status	target_allele_frequency	terminal_class
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw002	0.0	0	500	False	2	0.25	136.160643768		True	False	0.075	0.125	2065.0	2067.3253325403894	418519180	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw003	0.0	0	500	False	3	0.25	140.847069002		True	False	0.075	0.125	2065.0	2067.3253325403894	1165937686	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw004	0.0	0	500	False	4	0.25	135.65992988800002		True	False	0.075	0.125	2065.0	2067.3253325403894	2055562887	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw005	0.0	0	500	False	5	0.25	134.453632339		True	False	0.075	0.125	2065.0	2067.3253325403894	1301604836	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw006	0.113	113	500	True	6	0.25	140.199773029		True	True	0.075	0.125	2065.0	2067.3253325403894	690088976	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	segregating
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw007	0.0	0	500	False	7	0.25	141.57185905400002		True	False	0.075	0.125	2065.0	2067.3253325403894	732044198	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw008	0.0	0	500	False	8	0.25	139.328190903		True	False	0.075	0.125	2065.0	2067.3253325403894	1968267620	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw009	0.0	0	500	False	9	0.25	137.26370385800004		True	False	0.075	0.125	2065.0	2067.3253325403894	433568925	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw010	0.0	0	500	False	10	0.25	138.874136615		True	False	0.075	0.125	2065.0	2067.3253325403894	1733602425	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw011	0.331	331	500	False	11	0.25	135.587155531		True	True	0.075	0.125	2065.0	2067.3253325403894	609735131	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	segregating
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw012	0.0	0	500	False	12	0.25	138.07351395199993		True	False	0.075	0.125	2065.0	2067.3253325403894	1109616749	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw013	0.0	0	500	False	13	0.25	140.71261868399995		True	False	0.075	0.125	2065.0	2067.3253325403894	84671457	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw014	0.0	0	500	False	14	0.25	135.38518274400002		True	False	0.075	0.125	2065.0	2067.3253325403894	422175455	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw015	0.0	0	500	False	15	0.25	137.04905207900003		True	False	0.075	0.125	2065.0	2067.3253325403894	1927059000	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw016	0.0	0	500	False	16	0.25	132.95308137799992		True	False	0.075	0.125	2065.0	2067.3253325403894	158509049	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw017	0.0	0	500	False	17	0.25	133.83726132599992		True	False	0.075	0.125	2065.0	2067.3253325403894	2010026343	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw018	0.0	0	500	False	18	0.25	136.975456022		True	False	0.075	0.125	2065.0	2067.3253325403894	1420492452	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.250000__q5__draw019	0.0	0	500	False	19	0.25	135.49330956200004		True	False	0.075	0.125	2065.0	2067.3253325403894	1590055212	0.01	"[{""end_time"":2065.0,""population"":""Loschbour"",""start_time"":2272.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw000	0.0	0	500	False	0	0.4	129.737677464		True	False	0.075	0.125	1945.0	1944.5205320646232	1347119641	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw001	0.0	0	500	False	1	0.4	133.97113000999997		True	False	0.075	0.125	1945.0	1944.5205320646232	263666746	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw002	0.0	0	500	False	2	0.4	138.88812697300006		True	False	0.075	0.125	1945.0	1944.5205320646232	454530566	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw003	0.0	0	500	False	3	0.4	132.146629556		True	False	0.075	0.125	1945.0	1944.5205320646232	272153301	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw004	0.0	0	500	False	4	0.4	137.356709114		True	False	0.075	0.125	1945.0	1944.5205320646232	1500192368	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw005	0.0	0	500	False	5	0.4	139.33617384799993		True	False	0.075	0.125	1945.0	1944.5205320646232	1702460219	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw006	0.0	0	500	False	6	0.4	130.80333302800005		True	False	0.075	0.125	1945.0	1944.5205320646232	1067634857	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw007	0.0	0	500	False	7	0.4	134.825611305		True	False	0.075	0.125	1945.0	1944.5205320646232	2005060581	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw008	0.0	0	500	False	8	0.4	140.446346479		True	False	0.075	0.125	1945.0	1944.5205320646232	696570478	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw009	0.064	64	500	False	9	0.4	145.77894521500002		True	True	0.075	0.125	1945.0	1944.5205320646232	1064574840	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	segregating
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw010	0.371	371	500	False	10	0.4	142.9551398960001		True	True	0.075	0.125	1945.0	1944.5205320646232	1898300698	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	segregating
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw011	0.0	0	500	False	11	0.4	140.05669582999997		True	False	0.075	0.125	1945.0	1944.5205320646232	1285459350	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw012	0.0	0	500	False	12	0.4	144.30915793200006		True	False	0.075	0.125	1945.0	1944.5205320646232	791334305	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw013	0.0	0	500	False	13	0.4	142.91779218400006		True	False	0.075	0.125	1945.0	1944.5205320646232	1266649290	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw014	0.0	0	500	False	14	0.4	138.39508021899996		True	False	0.075	0.125	1945.0	1944.5205320646232	1734295380	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw015	0.008	8	500	False	15	0.4	143.77127291400006		True	False	0.075	0.125	1945.0	1944.5205320646232	827752451	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	segregating
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw016	0.0	0	500	False	16	0.4	134.53043849100004		True	False	0.075	0.125	1945.0	1944.5205320646232	1905133781	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw017	0.0	0	500	False	17	0.4	139.52935768999998		True	False	0.075	0.125	1945.0	1944.5205320646232	1367171594	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw018	0.0	0	500	False	18	0.4	140.07143445199995		True	False	0.075	0.125	1945.0	1944.5205320646232	11685003	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.400000__q5__draw019	0.0	0	500	False	19	0.4	133.59569396300003		True	False	0.075	0.125	1945.0	1944.5205320646232	901846917	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1945.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw000	0.0	0	500	False	0	0.55	141.89685375299996		True	False	0.075	0.125	1820.0	1821.715731588857	1401046798	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw001	0.0	0	500	False	1	0.55	132.88394729899994		True	False	0.075	0.125	1820.0	1821.715731588857	1402913068	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw002	0.0	0	500	False	2	0.55	144.45867246800003		True	False	0.075	0.125	1820.0	1821.715731588857	962666707	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw003	0.0	0	500	False	3	0.55	135.93354183999998		True	False	0.075	0.125	1820.0	1821.715731588857	590468002	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw004	0.0	0	500	False	4	0.55	133.973539512		True	False	0.075	0.125	1820.0	1821.715731588857	1428579184	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw005	0.144	144	500	False	5	0.55	139.28383199300004		True	True	0.075	0.125	1820.0	1821.715731588857	1463236529	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	segregating
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw006	0.0	0	500	False	6	0.55	131.26969294000003		True	False	0.075	0.125	1820.0	1821.715731588857	733648465	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw007	0.0	0	500	False	7	0.55	137.826627959		True	False	0.075	0.125	1820.0	1821.715731588857	1962333933	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw008	0.0	0	500	False	8	0.55	133.76426240700005		True	False	0.075	0.125	1820.0	1821.715731588857	30159325	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw009	0.0	0	500	False	9	0.55	137.92855838900005		True	False	0.075	0.125	1820.0	1821.715731588857	675646263	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw010	0.0	0	500	False	10	0.55	144.41116694899995		True	False	0.075	0.125	1820.0	1821.715731588857	1574272064	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw011	0.0	0	500	False	11	0.55	148.78851359400005		True	False	0.075	0.125	1820.0	1821.715731588857	1643977952	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw012	0.0	0	500	False	12	0.55	135.92679952000003		True	False	0.075	0.125	1820.0	1821.715731588857	1753534185	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw013	0.0	0	500	False	13	0.55	136.01247183399994		True	False	0.075	0.125	1820.0	1821.715731588857	456148034	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw014	0.0	0	500	False	14	0.55	137.20537728		True	False	0.075	0.125	1820.0	1821.715731588857	652080258	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw015	0.0	0	500	False	15	0.55	140.27444066099997		True	False	0.075	0.125	1820.0	1821.715731588857	1572076548	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw016	0.0	0	500	False	16	0.55	135.80955319099996		True	False	0.075	0.125	1820.0	1821.715731588857	1837557186	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
818.6986698384419	1453.301330161558	han_calibration__s0.010000__af0.100000__m0.550000__q5__draw017	0.0	0	500	False	17	0.55	136.8407615540001		True	False	0.075	0.125	1820.0	1821.715731588857	1707399878	0.01	"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1820.0,""population"":""Han"",""start_time"":2015.0}]"	5.0	complete	0.1	loss
