position_0based	focal_carrier_copies	pair_class	n_pairs	mean_tmrca_generations	standard_error_generations	ci95_lower_generations	ci95_upper_generations
650000.0	2	hom_alt	3	11380.231017887121	3336.556712656953	3223.242927317535	40179.92467240481
700000.0	0	hom_ref	1847	14688.377090403206	207.7528350676435	14286.5213662251	15101.53633759542
700000.0	2	hom_alt	3	22486.8165824217	0.0	22486.8165824217	22486.8165824217
750000.0	0	hom_ref	1847	10972.21756488647	143.1800216604824	10694.968707634951	11256.653626789874
750000.0	2	hom_alt	3	9181.528379470066	3889.532056483265	1483.6111655649797	56821.13032016136
800000.0	0	hom_ref	1847	17288.618475317042	287.7099306521613	16733.45645572241	17862.198976999694
800000.0	2	hom_alt	3	28905.318128007886	0.0	28905.318128007886	28905.318128007886
850000.0	0	hom_ref	1847	18066.60730862533	386.7791660851513	17323.74136032743	18841.328374456
850000.0	2	hom_alt	3	26021.885094722897	11236.488363485067	4059.310185823248	166811.2247858769
900000.0	0	hom_ref	1847	11266.020283498823	158.90521665902205	10958.638606990957	11582.023787812244
900000.0	2	hom_alt	3	6489.353761183338	2317.2662358822663	1396.1801243735556	30162.091196276848
950000.0	0	hom_ref	1847	44732.800430746465	1174.0026456338892	42488.542214950045	47095.60107413876
950000.0	2	hom_alt	3	75103.03676641009	33995.19277598751	10711.056350285351	526602.2273691501
1000000.0	0	hom_ref	1847	22253.097706289456	378.15083021097035	21523.67204483083	23007.24321083462
1000000.0	2	hom_alt	3	22059.723754737435	6325.892664833208	6423.19570758762	75761.5732555801
1050000.0	0	hom_ref	1847	11425.753268324575	128.90557269684226	11175.71372316959	11681.387066848067
1050000.0	2	hom_alt	3	10733.228878764477	3321.796691170428	2834.111802629079	40648.432449657004
1100000.0	0	hom_ref	1847	19172.583809634554	251.9464921803976	18684.766967169217	19673.136442287214
1100000.0	2	hom_alt	3	10469.523863203505	1196.0857909096376	6403.943842836821	17116.16038682066
1150000.0	0	hom_ref	1847	31456.875644302378	657.4262275300314	30193.566108775776	32773.042499722986
1150000.0	2	hom_alt	3	43962.11519276075	20671.619122607375	5813.361770117848	332452.65797080897
1200000.0	0	hom_ref	1847	12630.775798093273	221.48119051636593	12203.780235710046	13072.711420586844
1200000.0	2	hom_alt	3	9622.103898900368	4289.611304426585	1413.2694089457507	65511.13528332772
1250000.0	0	hom_ref	1847	20489.658527583877	271.38756250557384	19964.25345324603	21028.890840329936
1250000.0	2	hom_alt	3	21583.37948613475	9761.979453251277	3082.8984797224753	151105.2903968598
1300000.0	0	hom_ref	1847	22774.22355459505	296.96563962923096	22199.18404139177	23364.15868022843
1300000.0	2	hom_alt	3	34002.49219221482	0.0	34002.49219221482	34002.49219221482
1350000.0	0	hom_ref	1847	37685.41082059489	758.7837029421545	36226.24654237191	39203.34907056654
1350000.0	2	hom_alt	3	8015.432811707634	562.2911207072766	5927.088582282425	10839.582075936987
1400000.0	0	hom_ref	1847	20170.93905714572	280.93054651301435	19627.4210204879	20729.50807048886
1400000.0	2	hom_alt	3	21900.981734644516	5241.624752610116	7820.631060638928	61331.75152006801
1450000.0	0	hom_ref	1847	50915.56079410861	1100.1984863275936	48802.87974868789	53119.699991643814
1450000.0	2	hom_alt	3	9805.38190523994	3837.7296948674875	1820.1439644970617	52823.027289587815
1500000.0	0	hom_ref	1847	32840.20489643876	543.892986224081	31790.633118434584	33924.4284195994
1500000.0	2	hom_alt	3	28093.393353508214	14045.024644196885	3268.934701694304	241436.07081104233
1550000.0	0	hom_ref	1847	17214.419735893993	455.49553511713225	16343.86324789646	18131.346447828157
1550000.0	2	hom_alt	3	18013.422781110963	5788.265528709166	4520.13938066173	71786.14926771227
1600000.0	0	hom_ref	1847	15730.277711780021	187.8572272139961	15366.123999857742	16103.061311493655
1600000.0	2	hom_alt	3	19967.721775914797	3306.7938774069917	9792.020136231764	40717.84038158406
1650000.0	0	hom_ref	1847	15214.544500109248	211.6821022102127	14804.996113341673	15635.422162468645
1650000.0	2	hom_alt	3	18999.7689473618	4103.031450986395	7502.691799107956	48114.89392327889
1700000.0	0	hom_ref	1847	27431.774786634513	430.70833827604247	26599.921762969687	28289.64215196344
1700000.0	2	hom_alt	3	22062.771014629237	12078.602516820507	2092.455722350144	232628.991688891
1750000.0	0	hom_ref	1847	26062.707081314627	392.29906098552055	25304.556320498283	26843.572825505755
1750000.0	2	hom_alt	3	10932.797174435605	1593.5964982112944	5839.2358344807235	20469.468513593005
1800000.0	0	hom_ref	1847	26398.37015332572	462.7669686148756	25506.19331783423	27321.754291916845
1800000.0	2	hom_alt	3	22073.4279540313	12327.932804677866	1996.4247038426154	244054.394189775
1850000.0	0	hom_ref	1847	37979.18334670061	726.7801372902052	36580.20267078036	39431.66692278826
1850000.0	2	hom_alt	3	7043.216229554971	1342.6590529623402	3101.3691145961734	15995.15988690234
1900000.0	0	hom_ref	1847	10997.606313612503	115.02859196736843	10774.304682782107	11225.535957089618
1900000.0	2	hom_alt	3	13175.520391920612	1266.712806072769	8711.966936827352	19925.963775653858
1950000.0	0	hom_ref	1847	9126.347219329793	87.37940910149976	8956.573341713125	9299.339199274364
1950000.0	2	hom_alt	3	7735.055053125984	2709.663858921864	1713.438459058582	34918.71934972378
2000000.0	0	hom_ref	1847	56522.328740014214	1429.8024020843472	53786.55401321948	59397.254663480315
2000000.0	2	hom_alt	3	56805.59760387358	40843.23771450544	2575.4559078953125	1252933.8627933422
2050000.0	0	hom_ref	1847	12771.683785388164	161.7108611156619	12458.433892938028	13092.809908186615
2050000.0	2	hom_alt	3	13530.295706738894	2306.4416665755743	6497.903983120982	28173.531401408596
2100000.0	0	hom_ref	1847	27328.10168875106	478.04837828018645	26406.43010748431	28281.942650742767
2100000.0	2	hom_alt	3	51635.933112046994	13379.783093680253	16934.01673276188	157450.51102928323
2150000.0	0	hom_ref	1847	17420.8162252119	242.51375927950022	16951.620370645007	17902.99872914501
2150000.0	2	hom_alt	3	15237.996667333415	6468.121788458288	2453.2928742618624	94646.89066262695
2200000.0	0	hom_ref	1847	20753.4313538105	336.83688469436294	20103.213782898958	21424.679536746964
2200000.0	2	hom_alt	3	24887.52701336569	1217.7043157780015	20162.920196542338	30719.211046980367
2250000.0	0	hom_ref	1847	23937.382872705246	411.16921815994175	23144.409177061832	24757.525431341524
2250000.0	2	hom_alt	3	16184.817205350226	12412.472667001433	597.070427960852	438722.6291967282
2300000.0	0	hom_ref	1847	21284.27767606761	546.4684375058062	20239.05327793846	22383.481577459166
2300000.0	2	hom_alt	3	12082.331737789225	412.8768098907834	10430.291051934651	13996.037070788292
2350000.0	0	hom_ref	1847	34179.086678542895	528.9162701661334	33157.33325891324	35232.32574396839
2350000.0	2	hom_alt	3	57987.73353065224	0.0	57987.73353065224	57987.73353065224
2400000.0	0	hom_ref	1847	10195.22602157836	224.34444771864253	9764.589819642466	10644.854064630277
2400000.0	2	hom_alt	3	8746.165186552564	805.5276256710133	5884.596441691962	12999.261075661763
2450000.0	0	hom_ref	1847	14195.330091581287	169.3497843077742	13867.048329812991	14531.38343620893
2450000.0	2	hom_alt	3	14094.38566413561	5138.586445233361	2936.148000345123	67657.25270866501
2500000.0	0	hom_ref	1847	8657.088286025417	86.49106817871595	8489.108791785511	8828.39169932175
2500000.0	2	hom_alt	3	5929.484297172435	3251.458498326617	560.2113868306434	62759.85254302457
2550000.0	0	hom_ref	1847	12505.54728242032	285.95549835270197	11957.106826796236	13079.143232406224
2550000.0	2	hom_alt	3	6184.7975451616185	3713.4730473362197	467.0577688455762	81899.33499914523
2600000.0	0	hom_ref	1847	11082.838235751662	129.3433344972544	10832.044783258905	11339.438288666755
2600000.0	2	hom_alt	3	7939.621658234639	3797.0637533453737	1014.2552876485544	62151.60309595691
2650000.0	0	hom_ref	1847	23200.906119411575	379.4400200555048	22468.53768605325	23957.146312012723
2650000.0	2	hom_alt	3	15216.097822080555	4410.107319627868	4372.385889537729	52952.698773713026
2700000.0	0	hom_ref	1847	19622.741848231984	259.2357029419579	19120.845999827543	20137.81177076724
2700000.0	2	hom_alt	3	4813.819600242032	1868.7514779665578	905.9032216717563	25579.839644361895
2750000.0	0	hom_ref	1847	40180.0958904381	730.1338483721033	38773.33751676198	41637.89369607058
2750000.0	2	hom_alt	3	71397.0719865508	0.0	71397.0719865508	71397.0719865508
2800000.0	0	hom_ref	1847	33820.862478191426	579.9545941875052	32702.34062317197	34977.641262724654
2800000.0	2	hom_alt	3	33436.55034312818	18525.377512858504	3082.630546865701	362678.20027453086
2850000.0	0	hom_ref	1847	25926.09746584864	384.4068180460189	25183.035920983875	26691.084105892132
2850000.0	2	hom_alt	3	9466.284229755385	5017.725974711738	967.5965338960127	92611.4697390451
2900000.0	0	hom_ref	1847	31568.60031327636	544.1089543789658	30519.301654554678	32653.975409383722
2900000.0	2	hom_alt	3	44520.72331188432	8770.441664608343	19074.374700875844	103914.01213914226
2950000.0	0	hom_ref	1847	14861.91311567924	250.04586359476906	14379.51339501301	15360.496241451483
2950000.0	2	hom_alt	3	19907.98120744219	8459.943840889282	3198.5520804024895	123908.4766460953
3000000.0	0	hom_ref	1847	9983.538419373604	141.50496004563377	9709.83373463812	10264.958401455418
3000000.0	2	hom_alt	3	12176.102952309191	5309.159883191678	1865.2306921538773	79484.7970971527
3050000.0	0	hom_ref	1847	15299.726490848696	175.70783339212124	14958.971463713377	15648.243681900141
3050000.0	2	hom_alt	3	11470.986398086381	5558.451934988987	1426.0394340332252	92272.01282430807
3100000.0	0	hom_ref	1847	13781.87004653623	397.2510816692134	13024.37427977402	14583.421660000706
3100000.0	2	hom_alt	3	34980.960429204504	13399.285885499396	6730.798816119012	181801.24320743547
3150000.0	0	hom_ref	1847	15124.980156878155	210.50252388952754	14717.715688499839	15543.514332506833
3150000.0	2	hom_alt	3	16039.688861432636	7368.30621310775	2222.2389376484934	115771.35762178809
3200000.0	0	hom_ref	1847	30131.98461265444	577.2951056622668	29020.77247931135	31285.745317237983
3200000.0	2	hom_alt	3	41800.96636440795	20240.909457761452	5204.2951096538445	335745.9083665578
3250000.0	0	hom_ref	1847	43252.96685669367	1117.4162889020888	41116.02840153978	45500.96919954894
3250000.0	2	hom_alt	3	6441.3924299761175	3119.5049090174844	801.7255463786447	51752.79323999202
3300000.0	0	hom_ref	1847	10325.930247012375	175.27944713062325	9987.822746889311	10675.48335290323
3300000.0	2	hom_alt	3	6499.034294875518	2043.7593860153636	1679.6627821446966	25146.384866631834
3350000.0	0	hom_ref	1847	24110.08385923211	548.6770703911501	23057.652033992486	25210.552351220984
3350000.0	2	hom_alt	3	42107.39330401431	15783.58954295363	8393.11264987674	211248.513492189
3400000.0	0	hom_ref	1847	15689.521191539394	302.02324020213365	15108.220418169942	16293.187973595981
3400000.0	2	hom_alt	3	24520.393905481924	8136.908832066997	5880.854850369226	102238.4895696322
3450000.0	0	hom_ref	1847	11968.47783625656	169.51935949969098	11640.583350270199	12305.608525507403
3450000.0	2	hom_alt	3	16032.62762243632	4686.037384162092	4558.715527593457	56385.43289745522
3500000.0	0	hom_ref	1847	38558.36029468919	622.4979201869537	37356.61219439855	39798.76817732404
3500000.0	2	hom_alt	3	32259.517055848195	18002.625359422233	2923.234831761533	356001.6558948335
3550000.0	0	hom_ref	1847	13072.11721554428	212.78772092840947	12661.37865879908	13496.18024243949
3550000.0	2	hom_alt	3	10095.476761581798	1072.1877788829627	6392.498785967008	15943.476010879
3600000.0	0	hom_ref	1847	21464.88624846456	368.872282608708	20753.491260797888	22200.666667098856
3600000.0	2	hom_alt	3	27144.79200841626	9957.740794176485	5600.236052274688	131572.97769276917
3650000.0	0	hom_ref	1847	20227.377050757335	226.569106734194	19787.863741859706	20676.65250231059
3650000.0	2	hom_alt	3	10305.569453885173	8483.977836551758	298.36429845945725	355956.66880125273
3700000.0	0	hom_ref	1847	15806.674465531056	184.05539696164558	15449.786490604873	16171.806504329857
3700000.0	2	hom_alt	3	8840.328340095759	6553.844943666128	364.0440328013729	214675.6933750941
3750000.0	0	hom_ref	1847	20999.09734235225	454.54745364857854	20126.27439049781	21909.772302507023
3750000.0	2	hom_alt	3	15614.697059869766	4583.546127016964	4415.891400829291	55213.940321475544
3800000.0	0	hom_ref	1847	27045.72768700713	354.0216666780924	26360.239393389278	27749.04185062846
3800000.0	2	hom_alt	3	28786.602313918924	11830.263558687991	4911.963497907416	168704.11865494316
3850000.0	0	hom_ref	1847	22195.7838918443	409.10425307731833	21407.75722031806	23012.818087542542
3850000.0	2	hom_alt	3	34612.80049075882	9783.912212238007	10257.443885784052	116797.71014623478
3900000.0	0	hom_ref	1847	28747.314395295587	727.0798034586377	27356.118963925972	30209.25907040171
3900000.0	2	hom_alt	3	53924.512120010295	21293.913061003434	9860.506535134937	294898.94834711397
3950000.0	0	hom_ref	1847	11272.965370636657	136.75721415836855	11007.915931642283	11544.396690229272
3950000.0	2	hom_alt	3	13109.878125070236	3589.2382233292687	4036.510393384366	42578.585883459986
4000000.0	0	hom_ref	1847	25765.638900379665	419.480947437579	24955.92792255104	26601.62146665216
4000000.0	2	hom_alt	3	44514.05593702263	0.0	44514.05593702263	44514.05593702263
4050000.0	0	hom_ref	1847	10740.068481614455	173.35326293513782	10405.404444157492	11085.496158156093
4050000.0	2	hom_alt	3	15199.947697431526	3092.9915587652217	6332.899239476899	36482.24948289843
4100000.0	0	hom_ref	1847	19832.218161771933	347.78344455182855	19161.724170205252	20526.173622084003
4100000.0	2	hom_alt	3	24325.644408344608	9717.074801048811	4361.437885966155	135674.74565790922
4150000.0	0	hom_ref	1847	14734.137370921138	196.2383328342464	14354.248129553554	15124.080488632806
4150000.0	2	hom_alt	3	13751.465486781473	3708.484794333334	4309.44562619872	43881.00452747702
4200000.0	0	hom_ref	1847	31379.882587028056	794.0520251321043	29860.560739947767	32976.50837006315
4200000.0	2	hom_alt	3	27216.03470108198	25658.93562932171	471.10200694511786	1572297.5787211822
4250000.0	0	hom_ref	1847	42152.25597534205	912.3038263897143	40400.44320404617	43980.029497122174
4250000.0	2	hom_alt	3	36264.52496193188	26278.317666209176	1604.8239914737862	819476.6389969325
4300000.0	0	hom_ref	1847	18498.025511788983	283.9908880310829	17949.3501934047	19063.4727245182
4300000.0	2	hom_alt	3	16428.657549400716	8001.677489166575	2020.5991252141323	133574.63413079447
4350000.0	0	hom_ref	1847	41382.031914090636	927.4943794849382	39602.38457870953	43241.6528336895
4350000.0	2	hom_alt	3	47526.1597604959	24559.632604604318	5144.047254382294	439097.02805625036
4400000.0	0	hom_ref	1847	23721.0178231428	452.3568769995844	22850.218736535877	24625.00219598171
4400000.0	2	hom_alt	3	12614.98234280208	5871.029031542716	1703.0573206983115	93442.40946861163
4450000.0	0	hom_ref	1847	13579.035891601845	167.45742198736787	13254.549905565189	13911.46565210722
4450000.0	2	hom_alt	3	15182.43425006952	4743.878473613865	3958.0018393516343	58238.05018631412
4500000.0	0	hom_ref	1847	11672.674393349409	219.82757404360203	11249.402595939051	12111.872282208185
4500000.0	2	hom_alt	3	15484.282733824706	6077.831418871659	2860.4092354342524	83821.2269806989
4505000.0	0	hom_ref	1847	17597.91341034704	269.40621744169397	17077.39383062795	18134.2984456244
4505000.0	2	hom_alt	3	28170.332647633884	532.4625682218006	25970.016036234487	30557.071677242235
4510000.0	0	hom_ref	1847	39782.5381595968	852.1674453260342	38145.845296889696	41489.45527624264
4510000.0	2	hom_alt	3	80732.47524572675	0.0	80732.47524572675	80732.47524572675
4515000.0	0	hom_ref	1847	32047.479020735926	703.3108295577891	30697.374345382443	33456.96280173873
4515000.0	2	hom_alt	3	74802.27965548087	0.0	74802.27965548087	74802.27965548087
4520000.0	0	hom_ref	1847	16777.048793737296	264.25285313706235	16266.70608573118	17303.402713739393
4520000.0	2	hom_alt	3	28615.161892628723	0.0	28615.161892628723	28615.161892628723
4525000.0	0	hom_ref	1847	16669.03922317372	269.7403378140232	16148.317832587274	17206.551883874203
4525000.0	2	hom_alt	3	20990.095640821193	7625.066251807529	4397.460522713848	100190.57879771912
4530000.0	0	hom_ref	1847	23116.659861775413	498.09555019765725	22160.123554777394	24114.48482424251
4530000.0	2	hom_alt	3	34473.47248592963	14366.75467436175	5737.7531728734	207122.93983935882
4535000.0	0	hom_ref	1847	13245.233678551453	195.09430946507837	12868.078841637396	13633.44267302533
4535000.0	2	hom_alt	3	17065.046039270354	5662.541451032109	4093.177424135515	71146.63405628501
4540000.0	0	hom_ref	1847	9841.86577848241	147.98214742285916	9555.873392771218	10136.417470216498
4540000.0	2	hom_alt	3	7745.816174565651	1002.9265186797568	4437.301188158378	13521.20707295594
4545000.0	0	hom_ref	1847	11706.020868812997	219.90823392839383	11282.574467235325	12145.359641013154
4545000.0	2	hom_alt	3	8079.407390921372	669.3353023240361	5656.848683550834	11539.432542766954
4550000.0	0	hom_ref	1847	11131.97621504975	301.1574692101612	10556.727012016936	11738.571463614782
4550000.0	2	hom_alt	3	7745.816174565651	1002.9265186797568	4437.301188158378	13521.20707295594
4555000.0	0	hom_ref	1847	18325.06640722695	290.12741346340687	17764.797527326293	18903.005132072492
4555000.0	2	hom_alt	3	30483.466771515406	0.0	30483.466771515406	30483.466771515406
4560000.0	0	hom_ref	1847	17098.373135360573	275.77819491690906	16565.968308654978	17647.888637048643
4560000.0	2	hom_alt	3	22900.170594428175	6649.077922361442	6565.749216722877	79871.73983408132
4565000.0	0	hom_ref	1847	12325.849929304342	209.9460432843585	11920.89488430676	12744.561373469984
4565000.0	2	hom_alt	3	9602.014749705295	0.0	9602.014749705295	9602.014749705295
4570000.0	0	hom_ref	1847	29060.841964830943	591.5187347438493	27923.57688524283	30244.425317560275
4570000.0	2	hom_alt	3	58725.993003526375	5.144878968614994e-12	58725.99300352635	58725.993003526404
4575000.0	0	hom_ref	1847	16714.39697754386	317.66135069683736	16102.85186977121	17349.167003602117
4575000.0	2	hom_alt	3	24358.639647444215	9183.666196710286	4810.040158395594	123355.17083748279
4580000.0	0	hom_ref	1847	12603.0475020616	259.8035726319319	12103.67066509281	13123.027776797428
4580000.0	2	hom_alt	3	14657.50412549557	5055.4893757902755	3323.21734641479	64648.92445891318
4585000.0	0	hom_ref	1847	14819.053709569756	287.9607829119024	14264.916963417307	15394.71652097894
4585000.0	2	hom_alt	3	8729.350865682909	872.6638840223844	5677.774892668943	13421.026366260005
4590000.0	0	hom_ref	1847	36034.910317997776	727.6550294497029	34635.68700620588	37490.65989057702
4590000.0	2	hom_alt	3	8729.350865682909	872.6638840223844	5677.774892668943	13421.026366260005
4595000.0	0	hom_ref	1847	18683.168774799466	380.03724760066774	17952.492498950523	19443.583975208312
4595000.0	2	hom_alt	3	4750.735926455867	2425.639411624714	528.0539945480294	42740.87891757378
4600000.0	0	hom_ref	1847	41950.45415073567	806.6819006719226	40397.81129402255	43562.771028473275
4600000.0	2	hom_alt	3	76497.20745428387	0.0	76497.20745428387	76497.20745428387
4605000.0	0	hom_ref	1847	23784.86276990718	355.9832439251421	23096.838081323975	24493.38281679152
4605000.0	2	hom_alt	3	38164.69010754278	0.0	38164.69010754278	38164.69010754278
4610000.0	0	hom_ref	1847	24847.437252577158	418.49239953435176	24040.07697209376	25681.911864818263
4610000.0	2	hom_alt	3	48840.227160291375	5.144878968614994e-12	48840.22716029135	48840.2271602914
4615000.0	0	hom_ref	1847	25025.069402324134	441.6836464718814	24173.638703785924	25906.48872786618
4615000.0	2	hom_alt	3	14812.932920423083	1.2862197421537484e-12	14812.932920423078	14812.93292042309
4620000.0	0	hom_ref	1847	26230.279767094606	472.58511908684665	25319.606505705182	27173.707320649777
4620000.0	2	hom_alt	3	14812.932920423083	1.2862197421537484e-12	14812.932920423078	14812.93292042309
4625000.0	0	hom_ref	1847	23702.645852264835	400.8730903025971	22929.32981876466	24502.04279141708
4625000.0	2	hom_alt	3	32717.866896011896	9108.952023676364	9875.17096431875	108399.01588468326
4630000.0	0	hom_ref	1847	28503.772954560707	475.8438883192734	27585.636652766934	29452.46770527782
4630000.0	2	hom_alt	3	38649.54072480092	10190.68643549046	12429.325914193874	120182.4627136207
4635000.0	0	hom_ref	1847	23037.68925169955	340.6181582015709	22379.2447108888	23715.50661848921
4635000.0	2	hom_alt	3	28123.371618234563	12766.879194034595	3988.3185865490345	198310.1434887334
4640000.0	0	hom_ref	1847	22998.840230493908	342.9369208015729	22335.994695508554	23681.35644543955
4640000.0	2	hom_alt	3	20111.332779632245	10112.125604921708	2311.4571596651826	174982.9991362236
4645000.0	0	hom_ref	1847	17332.0686408468	216.28548096805113	16913.027543690165	17761.491997516267
4645000.0	2	hom_alt	3	15990.22957350351	6862.0351389153775	2523.232241751186	101333.2968652512
4650000.0	0	hom_ref	1847	28740.80450043349	475.18048186156	27823.80446902948	29688.026461355832
4650000.0	2	hom_alt	3	23970.997413854555	13591.392724459589	2090.2209624064753	274903.3367043997
4655000.0	0	hom_ref	1847	17995.911590730844	241.77952524116944	17527.914432687397	18476.404322094084
4655000.0	2	hom_alt	3	19105.35871938027	8257.87274460745	2974.992379195029	122694.3417902015
4660000.0	0	hom_ref	1847	17975.69000500485	241.98052698157892	17507.31580542504	18456.59464575966
4660000.0	2	hom_alt	3	15522.42032113277	5920.405571427476	3007.8059269370046	80106.74175088221
4665000.0	0	hom_ref	1847	18273.98141596825	243.6760810508902	17802.266861338485	18758.1952002064
4665000.0	2	hom_alt	3	9602.014749705295	0.0	9602.014749705295	9602.014749705295
4670000.0	0	hom_ref	1847	40367.33051134679	661.0481372590996	39091.44839046656	41684.855376443644
4670000.0	2	hom_alt	3	47500.52410910622	18949.25467970046	8536.0230375399	264326.8159794062
4675000.0	0	hom_ref	1847	29600.235628793318	517.2345586554295	28602.995160477996	30632.244782907666
4675000.0	2	hom_alt	3	38214.21230916467	14306.09877972969	7632.694628229342	191325.09468005324
4680000.0	0	hom_ref	1847	31128.137570540246	512.3751545712151	30139.289004212114	32149.42955273637
4680000.0	2	hom_alt	3	37503.45096397704	13950.718107135874	7567.865310790149	185852.7836379502
4685000.0	0	hom_ref	1847	47716.641203238294	867.7599403796554	46044.73992249926	49449.24982855657
4685000.0	2	hom_alt	3	32176.60205026684	26175.15861369082	971.5129940437691	1065692.096604723
4690000.0	0	hom_ref	1847	22883.673651481586	322.24159494677053	22260.32473320024	23524.47801475664
4690000.0	2	hom_alt	3	12464.507827113846	9187.538430232707	522.7861780650976	297184.51231286436
4695000.0	0	hom_ref	1847	22064.540319163516	291.9338912510338	21499.349815149126	22644.58896114834
4695000.0	2	hom_alt	3	12785.460465640828	9045.498617230047	609.1163720070681	268369.078276175
4700000.0	0	hom_ref	1847	29779.215491055602	452.9350075320505	28904.015330558716	30680.916305948558
4700000.0	2	hom_alt	3	14783.498327531328	11038.169618374897	595.0650062209747	367273.8617047216
4705000.0	0	hom_ref	1847	45303.61244772975	1219.2207866195738	42974.42560661952	47759.03975079429
4705000.0	2	hom_alt	3	6704.037993479072	3024.3105434002237	962.4309139828775	46698.54715287179
4710000.0	0	hom_ref	1847	54167.258236674315	1077.069060093027	52095.5158593144	56321.38997917152
4710000.0	2	hom_alt	3	6841.093555742084	3157.4666381489	939.0218260441831	49839.69460600568
4715000.0	0	hom_ref	1847	17095.603925890082	238.74291919467066	16633.723534908044	17570.309677058372
4715000.0	2	hom_alt	3	13980.87921024606	6933.0457430143815	1655.3746769475933	118078.99819508876
4720000.0	0	hom_ref	1847	19637.76943112239	309.1023223637175	19040.80423357557	20253.450615804544
4720000.0	2	hom_alt	3	20295.290185221453	10608.59476418817	2141.1434102503836	192373.29070553905
4725000.0	0	hom_ref	1847	16991.631376896712	257.66667724851976	16493.723481091303	17504.56997653256
4725000.0	2	hom_alt	3	11770.899371424384	7566.572294099321	740.6686600417153	187066.20043083155
4730000.0	0	hom_ref	1847	16009.440863134923	241.49078600780052	15542.75435403697	16490.140094354905
4730000.0	2	hom_alt	3	12414.322563500193	7347.32778102118	972.7352693703419	158435.09489523285
4735000.0	0	hom_ref	1847	17821.498328190042	236.0334241000801	17364.53835061362	18290.4835273353
4735000.0	2	hom_alt	3	12414.322563500193	7347.32778102118	972.7352693703419	158435.09489523285
4740000.0	0	hom_ref	1847	15179.22734610899	173.73250048452144	14842.290310083124	15523.813239816127
4740000.0	2	hom_alt	3	8716.374222044638	3819.6313799615364	1322.7641067198047	57436.680654366864
4745000.0	0	hom_ref	1847	16528.363912406177	217.4760252362059	16107.295414930799	16960.43976245062
4745000.0	2	hom_alt	3	13140.155823944202	5557.305063244994	2129.680438644229	81074.93121712371
4750000.0	0	hom_ref	1847	19624.304026129532	300.2172532214797	19044.248380108867	20222.027187599735
4750000.0	2	hom_alt	3	20920.781216913474	10541.12747473655	2393.632161738795	182851.43963307145
4755000.0	0	hom_ref	1847	26812.474142625684	407.5504770024284	26024.962411608984	27623.815868732494
4755000.0	2	hom_alt	3	24174.890213730425	11836.19720541502	2940.8695314007505	198725.34657039153
4760000.0	0	hom_ref	1847	36724.49991657086	626.6361916244841	35515.84641834789	37974.28556920059
4760000.0	2	hom_alt	3	9789.02947568301	8516.313981705494	231.77613892444705	413438.1499340933
