position_0based	position_1based	n_pairs	mean_p_tmrca_lt_threshold	mean_tmrca_generations	n_recent_4500	frac_recent_4500	mean_p_lt_4500
2360000	2360001	949	0.0001232857941	18502.66182	0	0	0.0001232857941
2370000	2370001	949	0.0001555235543	18236.49574	0	0	0.0001555235543
2380000	2380001	949	5.416099812e-05	21655.01411	0	0	5.416099812e-05
2390000	2390001	949	7.92078065e-05	20294.05941	0	0	7.92078065e-05
2400000	2400001	949	8.521179308e-05	19661.78426	0	0	8.521179308e-05
2410000	2410001	949	9.551624391e-05	19387.32282	0	0	9.551624391e-05
2420000	2420001	949	0.000162840044	18134.52995	0	0	0.000162840044
2430000	2430001	949	8.432713836e-05	18743.18353	0	0	8.432713836e-05
2440000	2440001	949	6.940293484e-05	20331.43528	0	0	6.940293484e-05
2450000	2450001	949	3.655845705e-05	20077.41468	0	0	3.655845705e-05
2460000	2460001	949	4.519008747e-05	23383.93566	0	0	4.519008747e-05
2470000	2470001	949	8.735733867e-05	18181.78899	0	0	8.735733867e-05
2480000	2480001	949	0.0002009087647	16921.05917	0	0	0.0002009087647
2490000	2490001	949	0.0002258630322	16819.85461	0	0	0.0002258630322
2500000	2500001	949	0.0002007882687	16711.41378	0	0	0.0002007882687
2510000	2510001	949	0.0002256614168	17086.78367	0	0	0.0002256614168
2520000	2520001	949	4.165989411e-05	19611.03314	0	0	4.165989411e-05
2530000	2530001	949	6.474417454e-05	21347.50431	0	0	6.474417454e-05
2540000	2540001	949	6.576654951e-05	21488.98223	0	0	6.576654951e-05
2550000	2550001	949	4.429205243e-05	19575.27107	0	0	4.429205243e-05
2560000	2560001	949	5.33148219e-05	20317.76166	0	0	5.33148219e-05
2570000	2570001	949	8.640779428e-05	22553.78915	0	0	8.640779428e-05
2580000	2580001	949	6.715787677e-05	20851.16095	0	0	6.715787677e-05
2590000	2590001	949	8.184746628e-05	21830.22273	0	0	8.184746628e-05
2600000	2600001	949	7.043306155e-05	19930.44283	0	0	7.043306155e-05
2610000	2610001	949	0.0001091831885	19020.05223	0	0	0.0001091831885
2620000	2620001	949	0.0001342567404	17182.1393	0	0	0.0001342567404
2630000	2630001	949	0.0001920891399	17383.22411	0	0	0.0001920891399
2640000	2640001	949	8.979781339e-05	18655.50603	0	0	8.979781339e-05
2650000	2650001	949	4.557706041e-05	23557.54987	0	0	4.557706041e-05
2660000	2660001	949	3.260474236e-05	22213.6805	0	0	3.260474236e-05
2670000	2670001	949	3.353403935e-05	22127.07424	0	0	3.353403935e-05
2680000	2680001	949	5.006265785e-05	22432.44481	0	0	5.006265785e-05
2690000	2690001	949	5.596799312e-05	21825.29492	0	0	5.596799312e-05
2700000	2700001	949	6.853716788e-05	19772.20254	0	0	6.853716788e-05
2710000	2710001	949	0.0001245302551	17560.58852	0	0	0.0001245302551
2720000	2720001	949	0.0001189950561	17969.25484	0	0	0.0001189950561
2730000	2730001	949	0.00021213014	17295.533	0	0	0.00021213014
2740000	2740001	949	0.0001052279081	19168.31976	0	0	0.0001052279081
2750000	2750001	949	2.844134554e-05	23054.00963	0	0	2.844134554e-05
2760000	2760001	949	2.914941306e-05	24175.72603	0	0	2.914941306e-05
2770000	2770001	949	3.385021677e-05	22681.79681	0	0	3.385021677e-05
2780000	2780001	949	3.289257326e-05	23976.11259	0	0	3.289257326e-05
2790000	2790001	949	5.724948286e-05	24707.67714	0	0	5.724948286e-05
2800000	2800001	949	7.970367466e-05	20518.19374	0	0	7.970367466e-05
2810000	2810001	949	0.0001031615657	19785.99122	0	0	0.0001031615657
2820000	2820001	949	8.514727806e-05	19670.76665	0	0	8.514727806e-05
2830000	2830001	949	9.316859125e-05	19155.7273	0	0	9.316859125e-05
2840000	2840001	949	5.233686087e-05	22304.51931	0	0	5.233686087e-05
2850000	2850001	949	4.577355462e-05	22251.50705	0	0	4.577355462e-05
2860000	2860001	949	3.419271979e-05	23881.0265	0	0	3.419271979e-05
2870000	2870001	949	6.543182249e-05	20876.64027	0	0	6.543182249e-05
2880000	2880001	949	8.422734223e-05	19763.19929	0	0	8.422734223e-05
2890000	2890001	949	4.79152793e-05	21777.61692	0	0	4.79152793e-05
2900000	2900001	949	3.711997867e-05	23685.58988	0	0	3.711997867e-05
2910000	2910001	949	2.609969796e-05	27320.86794	0	0	2.609969796e-05
2920000	2920001	949	3.41236347e-05	24040.38336	0	0	3.41236347e-05
2930000	2930001	949	3.372669429e-05	21522.9918	0	0	3.372669429e-05
2940000	2940001	949	4.007724437e-05	24487.73167	0	0	4.007724437e-05
2950000	2950001	949	4.694240594e-05	20871.75807	0	0	4.694240594e-05
2960000	2960001	949	4.225450499e-05	21720.29585	0	0	4.225450499e-05
2970000	2970001	949	4.451433421e-05	22591.21703	0	0	4.451433421e-05
2980000	2980001	949	9.70442741e-05	18916.42862	0	0	9.70442741e-05
2990000	2990001	949	0.0001017515647	19451.52623	0	0	0.0001017515647
3000000	3000001	949	7.938707173e-05	21482.51847	0	0	7.938707173e-05
3010000	3010001	949	0.0001098967863	19650.15627	0	0	0.0001098967863
3020000	3020001	949	8.911106211e-05	19132.0099	0	0	8.911106211e-05
3030000	3030001	949	3.655976752e-05	20476.97709	0	0	3.655976752e-05
3040000	3040001	949	4.173171771e-05	22366.99926	0	0	4.173171771e-05
3050000	3050001	949	7.659774435e-05	19267.82393	0	0	7.659774435e-05
3060000	3060001	949	0.0001133269272	19706.43422	0	0	0.0001133269272
3070000	3070001	949	8.980838542e-05	18618.9658	0	0	8.980838542e-05
3080000	3080001	949	9.461321511e-05	19729.46023	0	0	9.461321511e-05
3090000	3090001	949	7.307039427e-05	21359.33647	0	0	7.307039427e-05
3100000	3100001	949	0.0001054277742	21073.45548	0	0	0.0001054277742
3110000	3110001	949	9.024512855e-05	20460.91196	0	0	9.024512855e-05
3120000	3120001	949	6.389485508e-05	20477.38796	0	0	6.389485508e-05
3130000	3130001	949	5.305103225e-05	22910.98326	0	0	5.305103225e-05
3140000	3140001	949	7.841881392e-05	19027.90197	0	0	7.841881392e-05
3150000	3150001	949	0.0001105295824	19018.96649	0	0	0.0001105295824
3160000	3160001	949	8.971415553e-05	19883.0414	0	0	8.971415553e-05
3170000	3170001	949	8.135904213e-05	20183.88333	0	0	8.135904213e-05
3180000	3180001	949	7.985652536e-05	18614.87917	0	0	7.985652536e-05
3190000	3190001	949	5.21268849e-05	21401.77238	0	0	5.21268849e-05
3200000	3200001	949	3.812349695e-05	26833.58516	0	0	3.812349695e-05
3210000	3210001	949	4.502271131e-05	21928.55292	0	0	4.502271131e-05
3220000	3220001	949	7.065466652e-05	20779.17194	0	0	7.065466652e-05
3230000	3230001	949	7.586146386e-05	17792.35107	0	0	7.586146386e-05
3240000	3240001	949	0.0001207304983	18319.10584	0	0	0.0001207304983
3250000	3250001	949	0.0001401946743	18189.25195	0	0	0.0001401946743
3260000	3260001	949	0.0001039059907	19020.92347	0	0	0.0001039059907
3270000	3270001	949	9.833995737e-05	19899.80552	0	0	9.833995737e-05
3280000	3280001	949	9.796674963e-05	19376.31019	0	0	9.796674963e-05
3290000	3290001	949	0.0001040803862	21193.50133	0	0	0.0001040803862
3300000	3300001	949	0.0001567908019	18374.49837	0	0	0.0001567908019
3310000	3310001	949	0.0001350582463	17993.29972	0	0	0.0001350582463
3320000	3320001	949	0.0001558635454	18575.15101	0	0	0.0001558635454
3330000	3330001	949	6.865275347e-05	19081.13554	0	0	6.865275347e-05
3340000	3340001	949	0.0001048571716	18458.75812	0	0	0.0001048571716
3350000	3350001	949	6.395026224e-05	22590.4574	0	0	6.395026224e-05
3360000	3360001	949	3.154282387e-05	23515.80355	0	0	3.154282387e-05
3370000	3370001	949	4.365662044e-05	22260.47043	0	0	4.365662044e-05
3380000	3380001	949	5.227848801e-05	21757.19731	0	0	5.227848801e-05
3390000	3390001	949	6.064314665e-05	22827.96849	0	0	6.064314665e-05
3400000	3400001	949	2.904588421e-05	24691.11182	0	0	2.904588421e-05
3410000	3410001	949	4.484726912e-05	21216.09497	0	0	4.484726912e-05
3420000	3420001	949	2.755346554e-05	25695.52786	0	0	2.755346554e-05
3430000	3430001	949	4.049184368e-05	23683.92217	0	0	4.049184368e-05
3440000	3440001	949	8.727881567e-05	19597.24732	0	0	8.727881567e-05
3450000	3450001	949	7.787124506e-05	19834.01519	0	0	7.787124506e-05
3460000	3460001	949	6.071822205e-05	21426.37004	0	0	6.071822205e-05
3470000	3470001	949	0.0001015522668	19226.94996	0	0	0.0001015522668
3480000	3480001	949	4.539261483e-05	20434.31803	0	0	4.539261483e-05
3490000	3490001	949	2.265721857e-05	25403.76499	0	0	2.265721857e-05
3500000	3500001	949	2.648737053e-05	28129.14089	0	0	2.648737053e-05
3510000	3510001	949	4.329879168e-05	26238.05267	0	0	4.329879168e-05
3520000	3520001	949	3.393437989e-05	22598.78989	0	0	3.393437989e-05
3530000	3530001	949	2.407355332e-05	25518.66277	0	0	2.407355332e-05
3540000	3540001	949	4.653854427e-05	23275.50062	0	0	4.653854427e-05
3550000	3550001	949	9.734245665e-05	19779.13605	0	0	9.734245665e-05
3560000	3560001	949	7.097147147e-05	19914.07863	0	0	7.097147147e-05
3570000	3570001	949	5.369470731e-05	23199.98191	0	0	5.369470731e-05
3580000	3580001	949	4.87054594e-05	23291.26022	0	0	4.87054594e-05
3590000	3590001	949	2.660574815e-05	24318.99604	0	0	2.660574815e-05
3600000	3600001	949	2.932571957e-05	23736.18411	0	0	2.932571957e-05
3610000	3610001	949	3.207122868e-05	20866.44295	0	0	3.207122868e-05
3620000	3620001	949	7.447768268e-05	21631.53502	0	0	7.447768268e-05
3630000	3630001	949	8.004460299e-05	20355.01125	0	0	8.004460299e-05
3640000	3640001	949	4.299381467e-05	23661.46437	0	0	4.299381467e-05
3650000	3650001	949	4.547363575e-05	21149.38167	0	0	4.547363575e-05
3660000	3660001	949	6.07018793e-05	22167.36556	0	0	6.07018793e-05
3670000	3670001	949	3.707995442e-05	23505.57933	0	0	3.707995442e-05
3680000	3680001	949	2.019037375e-05	23371.96901	0	0	2.019037375e-05
3690000	3690001	949	1.57462357e-05	26558.66109	0	0	1.57462357e-05
3700000	3700001	949	3.299346381e-05	22048.69052	0	0	3.299346381e-05
3710000	3710001	949	5.535765236e-05	20344.27026	0	0	5.535765236e-05
3720000	3720001	949	3.80622682e-05	21918.99154	0	0	3.80622682e-05
3730000	3730001	949	1.180774814e-05	26472.58122	0	0	1.180774814e-05
3740000	3740001	949	2.666290223e-05	27490.14405	0	0	2.666290223e-05
